215	We use the Columbia Arabic Treebank   CATiB    Habash and Roth   	5
216	This problem may be similar to the situation in which current formal grammars allow nonsensical but parsable collections of words   eg    colorless green ideas      while before the advent of Chomskyan formalisms   a sentence was defined as the smallest meaningful collection of words   Fowler     p    gives   definitions of a sentence	0
217	Another technique for making better use of unlabeled data is cotraining   Blum and Mitchell     in which two sufficiently different learners help each other learn by labeling training data for one another	0
218	For example   modeling CASE in Czech improves Czech parsing   Collins et al    : CASE is relevant   not redundant   and can be predicted with sufficient accuracy	4
219	Table lookup using an explicit translation lexicon is sufficient and preferable for many multilingual NLP applications   including   crummy   MT on the World Wide Web   Church   Hovy      certain machineassisted translation tools   eg   Macklovitch     Melamed   b     concordancing for bilingual lexicography   Catizone et al     Gale   Church      computerassisted language learning   corpus linguistics   Melby	0
220	Following our previous work   Karamanis and Manurung    Althaus   Karamanis   and Koller     the input to information ordering is an unordered set of informationbearing items represented as CF lists	2
221	There has been some controversy   at least for simple stemmers   Lovins     Porter      about the effectiveness of morphological analysis for document retrieval   Harman     Krovetz     Hull    	0
222	This situation suggests a responseautomation approach that follows the document retrieval paradigm   Salton and McGill     where a new request is matched with existing response documents   emails  	0
223	All current approaches to monolingual TE   either syntactically oriented   Rus et al      or applying logical inference   Tatu and Moldovan      or adopting transformationbased techniques   Kouleykov and Magnini     BarHaim et al      incorporate different types of lexical knowledge to support textual inference	0
224	This is the approach taken by IBM Models     Brown et al b   Och and Ney     and more recently by the LEAF model   Fraser and Marcu   	1
225	We have noted that many of these desiderata make complex question answering quite similar to multidocument summarization   Lin and DemnerFushman b    but these features are also beyond the capabilities of current summarization systems	1
226	Perlmutter and Soames   :    but these are the only ones which are explicit in the LDOCE coding system	0
227	This paper describes an approach for sharing resources in various grammar formalisms such as FeatureBased Lexicalized Tree Adjoining Grammar   FBLTAG    VijayShanker     VijayShanker and Joshi     and HeadDriven Phrase Structure Grammar   HPSG    Pollard and Sag     by a method of grammar conversion	0
228	These constructs correspond as directly as possible to properties of the linguistic structure that express them and are   to as small an extent as possible   dependent on the requirements of contextual resolution   unlike   say   the metavariables of standard QLFs   Alshawi and Crouch     or the labels of UDRS   Reyle     which are motivated entirely by the mechanisms that operate on them after grammatical processing  	0
229	Prototypes of Internet search engines for linguists   corpus linguists and lexicographers have been proposed : WebCorp   Kehoe and Renouf      KWiCFinder   Fletcher   a   and the Linguist s Search Engine   Kilgarriff     Resnik and Elkiss    	0
230	Table lookup using an explicit translation lexicon is sufficient and preferable for many multilingual NLP applications   including   crummy   MT on the World Wide Web   Church   Hovy      certain machineassisted translation tools   eg   Macklovitch     Melamed   b     concordancing for bilingual lexicography   Catizone et al     Gale   Church      computerassisted language learning   corpus linguistics   Melby	0
231	An offtheshelf speech recognition device   a Nippon Electric Corporation DP   was added to an existing natural language processing system   the Natural Language Computer   NLC    Ballard    Biermann and Ballard   	0
232	Some efforts have tackled tasks such as automatic image caption generation   Feng and Lapata   a   Ordonez et al      text illustration   Joshi et al      or automatic location identification of Twitter users   Eisenstein et al     Wing and Baldridge     Roller et al    	0
233	The system was trained on the Penn Treebank   Marcus et al     WSJ Sections   and tested on Section    Table     same as used by Magerman      Collins      and Ratnaparkhi      and became a common testbed	1
234	Briscoe and Carroll     predefine   verbal subcategorization frames   obtained by manually merging the classes exemplified in the COMLEX   MacLeod   Grishman   and Meyers    and ANLT   Boguraev et al    dictionaries and adding around   frames found by manual inspection	0
235	Recently   several alternative   often quite sophisticated approaches to collective classification have been proposed   Neville and Jensen     Lafferty et al     Getoor et al     Taskar et al     Taskar et al     Taskar et al     McCallum and Wellner    	0
236	Berstel and Reutenauer     give a sufficiently general finitestate framework to allow this : weights may fall in any set K   instead of R  	5
237	FBLTAG   VijayShanker     VijayShanker and Joshi     is an extension of the LTAG formalism	0
238	There are several variations of such a method   Ballesteros and Croft     Pirkola     Hull   	1
239	  In order to focus on the computational aspects of the covariation approach   in this paper we will not go into a discussion of the full lexical rule specification language introduced in Meurers    	0
240	Many investigators   eg Allen    Elowitz et al    Luce et al    Cahn    have suggested that the poor prosody of synthetic speech   in comparison with natural speech   is the primary factor leading to difficulties in the comprehension of fluent synthetic speech	4
241	This Principle of Finitism is also assumed by JohnsonLaird      Jackendoff      Kamp      and implicitly or explicitly by almost all researchers in computational linguistics	1
242	We performed translation experiments with an implementation of the IBM translation model   Brown et al    	5
243	In this paper   a flexible annotation schema called Structured StringTree Correspondence   SSTC    Boitet   Zaharin     will be introduced to capture a natural language text   its corresponding abstract linguistic representation and the mapping   correspondence   between these two	0
244	For the development of these lists we used a collection of texts of about   words derived from the New York Times   NYT   corpus that was supplied as training data for the th Message Understanding Conference   MUC    Chinchor   	0
245	For the full parser   we use the one developed by Michael Collins   Collins     Collins      one of the most accurate full parsers around	5
246	More sophisticated approaches have been proposed   Hillard et al      including an extension that   in an interesting reversal of our problem   makes use of sentimentpolarity indicators within speech segments   Galley et al    	0
247	Tbahriti et al     have demonstrated that differential weighting of automatically labeled sections can lead to improved retrieval performance	0
248	The onesided ttest   Hull     at significance level   indicated that the improvement on TrecC is not statistically significant	5
249	mers   Lovins     Porter     demonstrably improve retrieval performance	0
250	It is therefore no surprise that early attempts at response automation were knowledgedriven   Barr and Tessler    Watson    Delic and Lahaix   	0
251	The framework was originally developed for the realization of deepsyntactic structures in NLG   Lavoie and Rambow    	0
252	These features are very much desired in the design of an annotation scheme   in particular for the treatment of linguistic phenomena   which are nonstandard   eg crossed dependencies   Tang   Zaharin    	0
253	Few approaches to parsing have tried to handle disfluent utterances   notable exceptions are Core   Schubert     Hindle     Nakatani   Hirschberg     Shriberg   Bear    Dowding    	0
254	  The open source Moses   Hoang et al    toolkit from wwwstatmtorgmoses	5
255	There have been several efforts aimed at developing a domainindependent method for generating responses from a frame representation of user requests   Bobrow et al     ChuCarroll    	3
256	The maximum entropy approach   Berger et al     presents a powerful framework for the combination of several knowledge sources	5
257	Other molecular biology databases We also included several model organism databases or nomenclature databases in the construction of the dictionary   ie   mouse Mouse Genome Database   MGD       fly FlyBase      yeast Saccharomyces Genome Database   SGD       rat   Rat Genome Database   RGD       worm   WormBase      Human Nomenclature Database   HUGO       Online Mendelian Inheritance in Man   OMIM       and Enzyme Nomenclature Database   ECNUM       	5
258	We then use the program Snob   Wallace and Boulton    Wallace    to cluster these experiences	5
259	However   studies have shown that existing systems for searching MEDLINE   such as PubMed   the search service provided by the National Library of Medicine   are often inadequate and unable to supply clinically relevant answers in a timely manner   Gorman   Ash   and Wykoff    Chambliss and Conley   	0
260	Our implementation of the NPbased QA system uses the Empire noun phrase finder   which is described in detail in Cardie and Pierce    	5
261	For all the experiments reported in this article   we used the training portion of PATB Part   v    Maamouri et al     converted to the CATiB Treebank format   as mentioned in Section  	5
262	In addition   we consider several types of lexical features   LexF   inspired by previous work on agreement and disagreement   Galley et al     Misra and Walker    	4
263	All communicative head gestures in the videos were found and annotated with ANVIL using a subset of the attributes defined in the MUMIN annotation scheme   Allwood et al    	5
264	Specifically   we examine the strength of association between the verb and the noun constituent of a combination   the target expression or its lexical variants   as an indirect cue to its idiomaticity   an approach inspired by Lin    	4
265	The current system learns finite state flowcharts whereas typical learning systems usually acquire coefficient values as in Minsky and Papert      assertional statements as in Michalski      or semantic nets as in Winston    	1
266	More recently   an alignment selection approach was proposed in   Huang      which computes confidence scores for each link and prunes the links from multiple sets of alignments using a handpicked threshold	1
267	Lin     for example discusses a method where a syntactic parse of the text is performed and the context of a word is modeled using dependency triples	0
268	A variety of statistical methods were proposed over the recent years for learning to produce a full parse of freetext sentences   eg   Bod      Magerman      Collins      Ratnaparkhi      and Sekine     	0
269	The strategies employed when MIMIC has only dialogue initiative are similar to the mixed initiative dialogue strategies employed by many existing spoken dialogue systems   eg    Bennacef et at     Stent et al     	1
270	A our results are computed with the evalb program following the nowstandard criteria in   Collins    	5
271	We see no good reason   however   why such text spans should necessarily be sentences   since the majority of tagging paradigms   eg   Hidden Markov Model   HMM    Kupiec     Brill s   Brill a    and MaxEnt   Ratnaparkhi     do not attempt to parse an entire sentence and operate only in the local window of two to three tokens	1
272	results are based on a corpus of movie subtitles   Tiedemann     and are consequently shorter sentences   whereas the En   Es results are based on a corpus of parliamentary proceedings   Koehn   	5
273	The system is implemented based on   Galley et al     and   Marcu et al   	5
274	Also relevant is work on the general problems of dialogact tagging   Stolcke et al      citation analysis   Lehnert et al      and computational rhetorical analysis   Marcu     Teufel and Moens    	0
275	For projective parsing   it is significantly faster than exact dynamic programming   at the cost of small amounts of search error   We are interested in extending these ideas to phrasestructure and lattice parsing   and in trying other higherorder features   such as those used in parse reranking   Charniak and Johnson     Huang     and historybased parsing   Nivre and McDonald    	3
276	Word alignments are used primarily for extracting minimal translation units for machine translation   MT    eg   phrases   Koehn   Och   and Marcu    and rules   Galley et al    Chiang et al     as well as for	0
277	Sridhar et al     obtain promising results in dialogue act tagging of the SwitchboardDAMSL corpus using lexical   syntactic and prosodic cues   while Gravano and Hirschberg     examine the relation between particular acoustic and prosodic turnyielding cues and turn taking in a large corpus of taskoriented dialogues	0
278	We have also applied our more general unification grammar acquisition methodology to the TIGER Treebank   Brants et al    and Penn Chinese Treebank   Xue   Chiou   and Palmer     extracting widecoverage   probabilistic LFG grammar	5
279	We use the structures previously used by Nguyen et al      and propose one new structure	5
280	Two exceptions to this generalisation are the Linguistic String Project   Sager     and the IBM CRITIQUE   formerly EPISTLE   Project   Heidorn et al     Byrd      the former employs a dictionary of approximately   words   most of which are specialist medical terms   the latter has well over   entries   gathered from machine readable sources	1
281	A number of proposals in the s deliberately limited the extent to which they relied on domain andor linguistic knowledge and reported promising results in knowledgepoor operational environments   Dagan and Itai      Lappin and Leass    Nasukawa    Kennedy and Boguraev    Williams   Harvey   and Preston    Baldwin    Mitkov    b  	0
282	Towards this aim   a flexible annotation structure called Structured StringTree Correspondence   SSTC   was introduced in Boitet   Zaharin     to record the string of terms   its associated representation structure and the mapping between the two   which is expressed by the subcorrespondences recorded as part of a SSTC	0
283	We have built an experimental texttospeech system that uses our analysis of prosody to generate phrase boundaries for the Olive   Liberman synthesizer   Olive and Liberman   	5
284	In this paper   I present a computational implementation of Distributed Morphology   Halle and Marantz      a nonlexicalist linguistic theory that erases the distinction between syntactic derivation and morphological derivation	5
285	Some recent GRE algorithms have done away with the separation between content determination and linguistic realization   interleaving the two processes instead   Stone and Webber    Krahmer and Theune   	1
286	Subsequent processing by the natural language and response generation components was done automatically by the computer   Zue et al   	5
287	This is implemented as a cascade of simple strategies   which were briefly described in Mikheev    	5
288	But   obviously   there are other possibilities   for instance   the discourse representation structures   DRS s   of Kamp      which have been used to translate a subset of English into logical formulas   to model text   identified with a list of sentences    to analyze a fragment of English   and to deal with anaphora	1
289	Better results would be expected by combining the PCFGLA parser with discriminative reranking approaches   Charniak and Johnson     Huang     for self training	3
290	Intermedia is no more developed and nobody of us had the opportunity to try it   Landow    	0
291	Morphological alterations of a search term have a negative impact on the recall performance of an information retrieval   IR   system   Choueka     J   appinen and Niemist   o     Kraaij and Pohlmann      since they preclude a direct match between the search term proper and its morphological variants in the documents to be retrieved	0
292	ment   Sarkar and Wintner     Doran et al     Makino et al    	0
293	Finally   feedback expressions   head nods and shakes   are successfully predicted from speech   prosody and eye gaze in interaction with Embodied Communication Agents as well as human communication   Fujie et al     Morency et al     Morency et al     Morency et al    	0
294	Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information   Andrews et al     Steyvers     Feng and Lapata   b   Bruni et al     Silberer and Lapata     Johns and Jones     Bruni et al   a   Bruni et al   b   Silberer et al    	0
295	We also made use of the personnameinstance pairs automatically extracted by Fleischman et al      This data provides counts for pairs such as   Edwin Moses   hurdler   and   William Farley   industrialist  	5
296	AlAdhaileh and Tang     presented an approach for constructing a BKB based on the SSSTC	0
297	However   since work in this direction has started   a significant progress has also been made in the research on statistical learning of full parsers   both in terms of accuracy and processing time   Charniak   b   Charniak   a   Collins     Ratnaparkhi    	0
298	Also   advanced methods often require many training iterations   for example active learning   Dagan and Engelson    and cotraining   Blum and Mitchell    	0
299	Andrews et al     furthered this work by showing that a bimodal topic model   consisting of both text and feature norms   outperformed models using only one modality on the prediction of association norms   word substitution errors   and semantic interference tasks	2
300	It can be shown   Berger et al     that the use of this model with maximum likelihood parameter estimation is justified on informationtheoretic grounds when q represents some prior knowledge about the true distribution and when the expected values of f in the training corpus are identical to their true expected values   There is no requirement that the components of f represent disjoint or statistically independent events	4
301	Shortly after the publication of The Sound Pattern of English   Chomsky and Halle     Kornai points out    Johnson     demonstrated that the contextsensitive machinery of SPE    could   be replaced by a much simpler one   based on finitestate transducers   FSTs    the same conclusion was reached independently by Kaplan and Kay   whose work remained an underground classic until it was finally published in Kaplan and Kay     	0
302	  In this article   we use a newer version of the corpus by Alkuhlani and Habash     than the one we used in Marton   Habash   and Rambow    	5
303	Atallah et al   b   and Topkara et al   a   attained the embedding capacity of   bits per sentence with the syntactic transformation method	0
304	Another possibility that often works better is to use Minimum BayesRisk   MBR   decoding   Kumar and Byrne    Liang   Taskar   and Klein    Ganchev   and Taskar   	5
305	The subcategorization requirements expressed by semantic forms are enforced at fstructure level through completeness and coherence wellformedness conditions on fstructure   Kaplan and Bresnan    : An fstructure is locally complete iff it contains all the governable grammatical functions that its predicate governs	0
306	This paper describes an approach for sharing resources in various grammar formalisms such as FeatureBased Lexicalized Tree Adjoining Grammar   FBLTAG    VijayShanker     VijayShanker and Joshi     and HeadDriven Phrase Structure Grammar   HPSG    Pollard and Sag     by a method of grammar conversion	0
307	Following the example of Landow      we will call the autonomous units of a hypertext lexias   from   lexicon     a word coined by Roland Barthes    	5
308	  Chomsky   	0
309	We use the same set of binary features as in previous work on this dataset   Pang et al     Pang and Lee     Zaidan et al    	5
310	Various feature selection techniques have been used in automatic text categorization   they include document frequency   DF    information gain   IG    Tzeras and Hartman      minimum description length principal   Lang      and the X statistic	0
311	Politicallyoriented text Sentiment analysis has specifically been proposed as a key enabling technology in eRulemaking   allowing the automatic analysis of the opinions that people submit   Shulman et al     Cardie et al     Kwon et al    	0
312	Petrov et al     observed that dependency parsers tend to do quite poorly when parsing questions due to their limited exposure to them in the news corpora from the PennTreebank	1
313	Lin   a   s similar word list for eat misses these but includes sleep   ranked    and sit   ranked     because these have similar subjects to eat	0
314	  Learnability   Zernik and Dyer     Text generation   Hovy    Milosavljevic   Tulloch   and Dale     Speech generation   Rayner and Carter     Localization   Sch   aler  	0
315	For example   a   web page   is more similar to an infinite canvas than a written page   McCloud    	0
316	Other molecular biology databases We also included several model organism databases or nomenclature databases in the construction of the dictionary   ie   mouse Mouse Genome Database   MGD       fly FlyBase      yeast Saccharomyces Genome Database   SGD       rat   Rat Genome Database   RGD       worm   WormBase      Human Nomenclature Database   HUGO       Online Mendelian Inheritance in Man   OMIM       and Enzyme Nomenclature Database   ECNUM       	5
317	This view of typed feature structures differs from the perspective on typed feature structures as modeling partial information as in   Carpenter    	0
318	This approach resembles the work by Grishman et al     and Hirschman et al     on selectional restrictions	1
319	This is noticeable for German   Brants et al     and Portuguese   Afonso et al      which still have high overall accuracy thanks to very high attachment scores   but much more conspicuous for Czech   B   ohmov   a et al      Dutch   van der Beek et al     and Slovene   Dzeroski et al      where root precision drops more drastically to about       and     respectively   and root recall is also affected negatively	1
320	LTAG   Schabes et al     is a grammar formalism that provides syntactic analyses for a sentence by composing elementary trees with two opera	0
321	Translations have been generated by the CrowdFlower channel to Amazon Mechanical Turk   MTurk    adopting the methodology proposed by   Negri and Mehdad    	5
322	This work is a continuation of that initiated in   Yahyaoui      which reports an overall NB classification correctness of     in cross validation experiments   on a data set that consists of   documents for each of   categories   the data set is collected from different Arabic portals  	2
323	Our previous work   Zhai et al     designed an EMbased method to construct unsupervised trees for treebased translation models	1
324	Then   we binarize the English parse trees using the head binarization approach   Wang et al     and use the resulting binary parse trees to build another st system	5
325	This is the strongest version of the sorites paradox   eg   Hyde   	0
326	We used a standard implementation of IBM Model    Och and Ney    and because changing the existing code is not trivial   we could not use the same stopping criterion to avoid overfitting and we are not able to produce precisionrecall curves	5
327	Crosslingual Textual Entailment   CLTE   has been proposed by   Mehdad et al     as an extension of Textual Entailment   Dagan and Glickman     that consists in deciding   given two texts T and H in different languages   if the meaning of H can be inferred from the meaning of T	0
328	Some approaches apply semantic parsing   where words and sentences are mapped to logical structure meaning   Kate and Mooney    	0
329	For projective parsing   it is significantly faster than exact dynamic programming   at the cost of small amounts of search error   We are interested in extending these ideas to phrasestructure and lattice parsing   and in trying other higherorder features   such as those used in parse reranking   Charniak and Johnson     Huang     and historybased parsing   Nivre and McDonald    	3
330	Prototypes of Internet search engines for linguists   corpus linguists and lexicographers have been proposed : WebCorp   Kehoe and Renouf      KWiCFinder   Fletcher   a   and the Linguist s Search Engine   Kilgarriff     Resnik and Elkiss    	0
331	Other molecular biology databases We also included several model organism databases or nomenclature databases in the construction of the dictionary   ie   mouse Mouse Genome Database   MGD       fly FlyBase      yeast Saccharomyces Genome Database   SGD       rat   Rat Genome Database   RGD       worm   WormBase      Human Nomenclature Database   HUGO       Online Mendelian Inheritance in Man   OMIM       and Enzyme Nomenclature Database   ECNUM       	5
332	Other factors   such as the role of focus   Grosz      Sidner    or quantifier scoping   Webber    must play a role   too	0
333	Since mid   the Library has been employing software that automatically suggests MeSH headings based on content   Aronson et al   	0
334	Discriminative approaches   especially SVMs   have been shown to be very effective for many supervised classification tasks   see   for example    Joachims     Ng and Jordan    	0
335	Also   the Keller and Lapata     approach will be undefined if the pair is unobserved on the web	5
336	The automation of helpdesk responses has been previously tackled using mainly knowledgeintensive paradigms   such as expert systems   Barr and Tessler    and casebased reasoning   Watson   	1
337	We measure this association using pointwise Mutual Information   MI    Church and Hanks    	5
338	Some methods of semantic relation analysis rely on predefined templates filled with information from processed texts   Baker et al    	0
339	There are two corpora normally used for evaluation in a number of textprocessing tasks : the Brown corpus   Francis and Kucera    and the Wall Street Journal   WSJ   corpus   both part of the Penn Treebank   Marcus   Marcinkiewicz   and Santorini   	5
340	or quotation of messages in emails or postings   see Mullen and Malouf     but cfXXX Agrawal et al     	0
341	Andrews et al     extend LDA to allow for the inference of document and topic distributions in a multimodal corpus	0
342	SNoW   Carleson et al     Roth     is a multiclass classifier that is specifically tailored for learning in domains in which the potential number of information sources   features   taking part in decisions is very large   of which NLP is a principal example	5
343	The search algorithm is the standard Viterbi search   Viterbi     except that the match involves a networktonetwork alignment problem rather than sequencetosequence	5
344	Since then this idea has been applied to several tasks   including word sense disambiguation   Yarowsky    and namedentity recognition   Cucerzan and Yarowsky   	0
345	  We employed the LIBSVM package   Chang and Lin   	5
346	coreference performance on perfect mentions   eg   Incorporate the two knowledge sources in a Luo et al       and for those that do report percoreference resolver	1
347	According to Hobbs     p     these two sentences are incoherent	1
348	Thus   over the past few years   along with advances in the use of learning and statistical methods for acquisition of full parsers   Collins     Charniak   a   Charniak   b   Ratnaparkhi      significant progress has been made on the use of statistical learning methods to recognize shallow parsing patterns syntactic phrases or words that participate in a syntactic relationship   Church     Ramshaw and Marcus     Argamon et al     Cardie and Pierce     Munoz et al     Punyakanok and Roth     Buchholz et al     Tjong Kim Sang and Buchholz    	0
349	Another dialogue acquisition system has been developed by Ho    	1
350	Lexical functional grammar   Kaplan and Bresnan    Bresnan    Dalrymple    is a member of the family of constraintbased grammars	0
351	Our rules are similar to those from Xu et al    	1
352	In psycholinguistics   relatedness of words can also be determined through association tests   Schulte i m Walde and Melinger    	0
353	In this article   we use an inhouse system which provides functional gender   number   and rationality features   Alkuhlani and Habash   	5
354	Over the last decade there has been a lot of interest in developing tutorial dialogue systems that understand student explanations   Jordan et al     Graesser et al     Aleven et al     Buckley and Wolska     Nielsen et al     VanLehn et al      because high percentages of selfexplanation and student contentful talk are known to be correlated with better learning in humanhuman tutoring   Chi et al     Litman et al     Purandare and Litman     Steinhauser et al    	0
355	The use of the web as a corpus for teaching and research on language has been proposed a number of times   Kilgarriff     Robb     Rundell     Fletcher     b   and received a special issue of the journal Computational Linguistics   Kilgarriff and Grefenstette    	0
356	Several authors in communication studies have pointed out that head movements are relevant to feedback phenomena   see McClave     for an overview  	0
357	Our method resorts to some translation examples   which is similar as examplebased translation or translation memory   Watanabe and Sumita     He et al     Ma et al    	1
358	Baseline Systems We choose three publicly available stateoftheart endtoend coreference systems as our baselines : Stanford system   Lee et al      Berkeley system   Durrett and Klein     and HOTCoref system   Bj   orkelund and Kuhn    	1
359	A number of speech understanding systems have been developed during the past fifteen years   Barnett et al    Dixon and Martin    Erman et al    Haton and Pierrel    Lea    Lowerre and Reddy    Medress    Reddy    Walker    and Wolf and Woods   	1
360	As for work on Arabic   MSA    results have been reported on the PATB   Kulick   Gabbard   and Marcus    Diab    Green and Manning     the Prague Dependency Treebank   PADT    Buchholz and Marsi    Nivre    and the CATiB   Habash and Roth   	0
361	Other representations use the link structure   Malin     or generate graph representations of the extracted features   Kalashnikov et al    	0
362	From an IR view   a lot of specialized research has already been carried out for medical applications   with emphasis on the lexicosemantic aspects of dederivation and decomposition   Pacak et al     Norton and Pacak     Wolff     Wingert     Dujols et al     Baud et al    	0
363	There has been some controversy   at least for simple stemmers   Lovins     Porter      about the effectiveness of morphological analysis for document retrieval   Harman     Krovetz     Hull    	0
364	This revalidates the observation of Nguyen et al     that phrase structure representations and dependency representations add complimentary value to the learning task	1
365	The parsing algorithm used for all languages is the deterministic algorithm first proposed for unlabeled dependency parsing by Nivre     and extended to labeled dependency parsing by Nivre et al    	5
366	The semantic categories of verbs and other words are extracted from the Semantic Knowledgebase of Contemporary Chinese   Wang et al   	5
367	Moreover   in order to determine whether the performances of the predictive criteria are consistent across different learning models within the same domain   we have performed the study on two parsing models : one based on a contextfree variant of treeadjoining grammars   Joshi   Levy   and Takahashi     the Probabilistic Lexicalized Tree Insertion Grammar   PLTIG   formalism   Schabes and Waters    Hwa     and Collins s Model   parser    	5
368	  The PartialVP Topicalization Lexical Rule proposed by Hinrichs and Nakazawa       is a linguistic example	0
369	We measure the inter annotator agreement using the Fleiss Kappa   Fleiss et al     measure   x   where the agreement lies around  	5
370	The task we used to compare different generalisation techniques is similar to that used by Pereira et al     and Rooth et al    	1
371	Other milestones of recent research include the deployment of probabilistic and machine learning techniques   Aone and Bennett    Kehler    Ge   Hale   and Charniak    Cardie and Wagstaff    the continuing interest in centering   used either in original or in revised form   Abracos and Lopes    Strube and Hahn    Hahn and Strube    Tetreault     and proposals related to the evaluation methodology in anaphora resolution   Mitkov a   b  	0
372	It is not aimed at handling dependencies   which require heavy use of lexical information   Hindle and Rooth     for PP attachment  	1
373	This includes work on question answering   Wang et al      sentiment analysis   Nakagawa et al      MT reordering   Xu et al      and many other tasks	0
374	I A more detailed discussion of various aspects of the proposed parser can be found in   Minnen    	0
375	Our experimental design with professional bilingual translators follows our previous work Green et al   a   comparing scratch translation to postedit	2
376	Lexical functional grammar   Kaplan and Bresnan    Bresnan    Dalrymple    is a member of the family of constraintbased grammars	0
377	Thus   the second class of SBD systems employs machine learning techniques such as decision tree classifiers   Riley     neural networks   Palmer and Hearst     and maximumentropy modeling   Reynar and Ratnaparkhi   	0
378	Previously   a user study   Lin et al    has shown that people are reluctant to type full natural language questions   even after being told that they were using a questionanswering system and that typing complete questions would result in better performance	1
379	We will examine the worstcase complexity of interpretation as well as generation to shed some light on the hypothesis that vague descriptions are more difficult to process than others because they involve a comparison between objects   Beun and Cremers    Krahmer and Theune   	0
380	In our case   the clustering is performed by the program Snob   which implements mixture modeling combined with model selection based on the Minimum Message Length   MML   criterion   Wallace and Boulton    Wallace   	5
381	The third approach to crosslingual retrieval is to map queries and documents to some intermediate representation   eg latent semantic indexing   LSI    Littman et al      or the General Vector space model   GVSM     Carbonell et al    	1
382	Many provide graphical user interfaces   GUI   for manual annotation   eg General Architecture for Text Engineering   GATE    Cunningham et al     and the Alembic Workbench   Day et al      as well as NLP tools and resources that can be manipulated from the GUI	0
383	The keypoints are clustered into   visual codewords   centroids   using kmeans clustering   Sculley      and images are then quantized over the   codewords	5
384	Another approach for partial parsing was presented by Skut and Brants    	0
385	In knowledgelean approaches   coreference resolvers employ only morphosyntactic cues as knowledge sources in the resolution process   eg   Mitkov      Tetreault     	0
386	The application of domain models and deep semantic knowledge to question answering has been explored by a variety of researchers   eg   Jacquemart and Zweigenbaum    Rinaldi et al     and was also the focus of recent workshops on question answering in restricted domains at ACL   and AAAI  	0
387	This result is consistent with other works using this model with these features   Andrews et al     Silberer and Lapata    	1
388	Cases of intracategorial synonymy are relatively straigthtforward as several electronic synonym dictionnaries for french are available   Ploux    	0
389	The feature of head word trigger which we apply to the loglinear model is motivated by the triggerbased approach   Hasan and Ney    	4
390	Other work on modeling the meanings of verbs using video recognition has also begun showing great promise   Mathe et al     Regneri et al    	0
391	based parsing algorithms with an arcfactored parameterization   McDonald et al    	5
392	No attempt has been made to map any closed class entries from LDOCE   as a   word lexicon containing most closed class items has been developed independently by one of the groups collaborating with us to develop the general purpose morphological and syntactic analyser   see the Introduction and Russell et al    	0
393	In this paper we focus on the exploitation of the LDOCE grammar coding system   Alshawi et al     and Alshawi     describe further research in Cambridge utilising different types of information available in LDOCE	0
394	Thus   the second class of SBD systems employs machine learning techniques such as decision tree classifiers   Riley     neural networks   Palmer and Hearst     and maximumentropy modeling   Reynar and Ratnaparkhi   	0
395	We see no good reason   however   why such text spans should necessarily be sentences   since the majority of tagging paradigms   eg   Hidden Markov Model   HMM    Kupiec     Brill s   Brill a    and MaxEnt   Ratnaparkhi     do not attempt to parse an entire sentence and operate only in the local window of two to three tokens	1
396	Similarly    Barzilay and Lee     and   Shinyanma et al     learn sentence level paraphrase templates from a corpus of news articles stemming from different news source	0
397	In future work we plan to experiment with richer representations   eg including longrange ngrams   Rosenfeld      class ngrams   Brown et al      grammatical features   Amaya and Benedy      etc  	3
398	Furthermore   we demonstrate that our results carry over successfully to another parser   the EasyFirst Parser   Goldberg and Elhadad     Section   	5
399	For instance   relating   they   to   apples   in the sentence   cfXXX Haugeland   p    Zadrozny a   : We bought the boys apples because they were so cheap	0
400	We follow our previous work   Dickinson et al     in our feature choices   using a fiveword window that includes the target stem and two words on either side for context   see also Tetreault and Chodorow    	2
401	Adjectives   more than other categories   are a striking example of regular polysemy since they are able to take on different meanings depending on their context   viz   the noun or noun class they modify   see Pustejovsky     and the references therein  	0
402	According to Dalrymple      LFG assumes the following universally available inventory of grammatical functions : SUBJ   ect    OBJ   ect    OBJe   COMP   XCOMP   OBL   ique   e   ADJ   unct    XADJ	0
403	But their importance has grown far beyond machine translation : for instance   transferring annotations between languages   Yarowsky and Ngai    Hwa et al    Ganchev   Gillenwater   and Taskar     discovery of paraphrases   Bannard and CallisonBurch     and joint unsupervised POS and parser induction across languages   Snyder and Barzilay   	4
404	  This interpretation of the signature is sometimes referred to as closed world   Gerdemann and King    Gerdemann   	0
405	Our training examples are similar to the data created for pseudodisambiguation   the usual evaluation task for SP models   Erk     Keller and Lapata     Rooth et al    	1
406	There have already been several attempts to develop distributed NLP systems for dialogue systems   Bayer et al     and speech recognition   Hacioglu and Pellom    	0
407	For instance   implementing an efficient version of the MXPOST POS tagger   Ratnaparkhi     will simply involve composing and configuring the appropriate text file reading component   with the sequential tagging component   the collection of feature extraction components and the maximum entropy model component	3
408	cue word and name the first   or several   associated words that come to mind   eg   Nelson et al       and feature norms   where subjects are given a cue word and asked to describe typical properties of the cue concept   eg   McRae et al     	0
409	Hirschberg and Litman     and Litman and Hirschberg     also examine the relation between discourse and prosodic phrasing	0
410	Sarkar and Zeman     evaluate   Czech verbs against a custommade gold standard and record a token recall of   	1
411	We use two measures from Information Retrieval to determine the quality of an automatically generated response : precision and Fscore   van Rijsbergen    Salton and McGill   	5
