The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence We used empirically derived qualitative research filters where available MEDLINE  CINAHL  and PsycINFO  Table 	5	0
 We used empirically derived qualitative research filters where available MEDLINE The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence CINAHL  and PsycINFO  Table 	5	1
 We used empirically derived qualitative research filters where available MEDLINE  CINAHL The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence and PsycINFO  Table 	5	1
 We used empirically derived qualitative research filters where available MEDLINE  CINAHL  and PsycINFO The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence Table 	5	1
We complemented this search strategy by conducting berry picking The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence including grey literature searching reference checking and author searching to uncover articles that are difficult to locate by modifying search terms and shifting searching strategies Fig Records were included if  the article reported on the views or experiences of smokers or exsmokers who quit  the data collection and analysis methods were reported as qualitative by the authors and  the article was in English	5	1
Yet although these interventions are efficacious The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence the majority of smokers who quit successfully do so without using them choosing instead to quit unassisted that is without pharmacological or professional support	0	0
The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence	0	0
The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence These theories have provided constructs to smoking cessation research such as perceived behavioural control subjective norms  outcome expectations selfregulation  decisional balance The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence perceived benefits perceived barriers and selfefficacy	0	1
The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence These theories have provided constructs to smoking cessation research such as perceived behavioural control subjective norms  outcome expectations selfregulation The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence decisional balance  perceived benefits perceived barriers and selfefficacy	0	0
In contrast the phenomenon of selfchange also known as natural recovery is comparatively well documented in the fields of drug and alcohol addiction The Views and Experiences of Smokers Who Quit Smoking Unassisted A Systematic Review of the Qualitative Evidence and health behaviour change for example eating disorders obesity and gambling	0	1
Incidental or influential Challenges in automatically detecting citation importance using publication full texts combine these earlier approaches and suggest a range of  classification features including both semantic and metric features to determine influence	0	0
There have been several different methodologies applied to this task Incidental or influential Challenges in automatically detecting citation importance using publication full texts focuses on semantic similarity identifying cuephrases in the citing paper such as we used or further to the work of	5	1
Most measures widely used to measure performance of research such as the controversial Journal Impact Factor JIF Incidental or influential Challenges in automatically detecting citation importance using publication full texts hindex  and Eigenfactor  rely on citation counts	0	0
 Incidental or influential Challenges in automatically detecting citation importance using publication full texts first suggest the idea of using an internal citation count based on the full text of a research paper rather than just the bibliography to determine influence	5	0
Most measures widely used to measure performance of research such as the controversial Journal Impact Factor JIF  hindex Incidental or influential Challenges in automatically detecting citation importance using publication full texts and Eigenfactor  rely on citation counts	0	0
Incidental or influential Challenges in automatically detecting citation importance using publication full texts the original proponent of the JIF  proposed a range of  different reasons a paper may be cited	0	0
Open Access repositories such as that provided by CORE Incidental or influential Challenges in automatically detecting citation importance using publication full texts are allowing researchers to utilise the full text of research papers and articles in ways not possible with the metadata offered by bibliographic databases alone	0	0
However automatic text extraction from PDF is known to be problematic Incidental or influential Challenges in automatically detecting citation importance using publication full texts	0	0
Some tools for inferring the document structure such as ParsCit Incidental or influential Challenges in automatically detecting citation importance using publication full texts require initial conversion to plain text	5	0
It is extremely interesting to note that all studies which employed human annotators to judge citation influence Incidental or influential Challenges in automatically detecting citation importance using publication full texts reported a broadly similar ratio of positive examples	0	0
Thus The Productivity of Working Hours  suggested that at the level of working hours in  when weekly working hours were  hours averaged over  weeks a reduction in hours would be fully offset in gains that would leave output unchanged	4	1
 These were reported by The Productivity of Working Hours  and Campbell and Wilson 	5	1
 These were reported by Agnew  and The Productivity of Working Hours and Wilson 	5	1
 A decade later The Productivity of Working Hours  wrote another paper on work hours that was published in a Spanishlanguage journal	5	1
Is it possible that employers were unaware that hours could be reduced without loss of outputThis was the opinion of The Productivity of Working Hours 	4	1
The Productivity of Working Hours Differences across hours in output per  Recall from the Introduction that Denison  guessed that in terms of equation    	0	0
 Rarely is the basic identification question addressed as a quantity hours and price wage relationship why is this equation a supply function and not a demand function or some hybrid relation In fact this question was taken up by The Productivity of Working Hours  in an article written almost sixty years ago in which he offered an explanation for the decline in the length of the working week since the end of the nineteenth century	5	1
The focus of these and subsequent reviews such as those of Brown  and The Productivity of Working Hours and Kohler  was on before and after comparisons did output fall after a discrete cut in working hours The results in this paper are based on more than two observations before and after on hours and suggest that the effect on output of a reduction in hours depends on the initial level of working hoursIn more recent years economists have estimated aggregate production functions  in which the effects of variations in the number of workers are distinguished from the effects of variations in hours worked per worker	0	0
The focus of these and subsequent reviews such as those of The Productivity of Working Hours  and Kossoris and Kohler  was on before and after comparisons did output fall after a discrete cut in working hours The results in this paper are based on more than two observations before and after on hours and suggest that the effect on output of a reduction in hours depends on the initial level of working hoursIn more recent years economists have estimated aggregate production functions  in which the effects of variations in the number of workers are distinguished from the effects of variations in hours worked per worker	0	0
We also found a gradual increase in the proportion of women to men living with MS this is compatible with recent observations from elsewhere in Canada   and the UK High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades   and is likely due to the changing demographics older mean age of the general population and the greater life expectancy of women compared to men	1	0
No estimates of the prevalence of MS in BC using populationbased linked health administrative data have been reported and the incidence of MS in BC has not been previously estimated by any methodWe aimed to estimate the incidence and prevalence of MS in BC Canada using previously validated case definitions of MS High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  based on health administrative data	5	1
No estimates of the prevalence of MS in BC using populationbased linked health administrative data have been reported and the incidence of MS in BC has not been previously estimated by any methodWe aimed to estimate the incidence and prevalence of MS in BC Canada using previously validated case definitions of MS High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  based on health administrative data	5	1
It is estimated that more than two million people live with this disease worldwide  although the incidence and prevalence vary geographically High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
It is estimated that more than two million people live with this disease worldwide  although the incidence and prevalence vary geographically High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
It is estimated that more than two million people live with this disease worldwide  although the incidence and prevalence vary geographically High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
Both incidence and prevalence were calculated per  people using the BC midyear population and were age and sex standardized to the  Canadian population for consistency to prior Canadian work High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
For the validation population Nova Scotia Canada all of whom had at least one claim for a demyelinating disease this definition had a sensitivity of   and specificity of   the specificity would however be substantially higher in the general population given that   of individuals have no demyelinating claims High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
Furthermore reports of recent increases in the incidence and prevalence and in the ratio of women to men with MS have been inconsistent across regions High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	2	0
Furthermore reports of recent increases in the incidence and prevalence and in the ratio of women to men with MS have been inconsistent across regions High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	2	0
Survival has improved for both the BC general population and for people with MS in BC over the past  years High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	1
The BC administrative health databases have been used both independently and combined with equivalent data from other Canadian provinces to identify and study other chronic diseases such as diabetes and hypertension High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
The BC administrative health databases have been used both independently and combined with equivalent data from other Canadian provinces to identify and study other chronic diseases such as diabetes and hypertension High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
This proportion may seem low particularly when compared to a previous estimate   derived from a volunteer sample of patients recruited from Canadian MS treatment centres High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	1	0
Similar observations have been made in the past  although others have reported either no relationship or a negative association with SES High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	1	0
Similar observations have been made in the past High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  although others have reported either no relationship or a negative association with SES 	1	0
Similar observations have been made in the past High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  although others have reported either no relationship or a negative association with SES 	1	0
Similar observations have been made in the past High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  although others have reported either no relationship or a negative association with SES 	1	0
Similar observations have been made in the past High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  although others have reported either no relationship or a negative association with SES 	1	0
Similar observations have been made in the past High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  although others have reported either no relationship or a negative association with SES 	1	0
Similarly improved survival has been found in other MS populations including those from Denmark  and Norway High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
While this seems in contrast to some other regions of the world where recent increases in incidence rates have been reported  a stable incidence rate has also been found over a similar time period in other Canadian provinces High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  and the UK 	1	0
While this seems in contrast to some other regions of the world where recent increases in incidence rates have been reported  a stable incidence rate has also been found over a similar time period in other Canadian provinces High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  and the UK 	1	0
population denominator CI confidence interval a Crude prevalence sex ratio prevalence proportion in women prevalence proportion in men changes in MS diagnostic criteria High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  and increasing availability of diseasemodifying drugs	0	0
Other than a study based on selfreported MS  the last provincewide estimate of MS prevalence which used clinically confirmed definitions was  in  High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	2	1
Other than a study based on selfreported MS High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades  the last provincewide estimate of MS prevalence which used clinically confirmed definitions was  in  	0	0
Furthermore reports of recent increases in the incidence and prevalence and in the ratio of women to men with MS have been inconsistent across regions High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	0	0
The   confidence intervals CI were calculated based on the Gamma distribution High incidence and increasing prevalence of multiple sclerosis in British Columbia Canada findings from over two decades 	5	0
Affordances in conversational interactions with multimodal QA systems validated the affordance concept as part of an interesting empirical study	0	0
Affordances in conversational interactions with multimodal QA systems in  many researchers such as Gaver Hartson and Noman himself struggled with several definitions and categorizations in an effort to clarify the concept making it operational for evaluations	0	0
Another attempt to extend and refine Normans concept of real and perceived affordance came from Affordances in conversational interactions with multimodal QA systems 	0	0
Under the assumption of an unchanging relationship between hazard and resulting damage  event probability can be seen as a proxy for risk  Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	1
However this does not apply for the Atlantic Multidecadal Oscillation AMO pattern which switches modes only on decadal and longer timescales Attribution analysis of high precipitation events in summer in England and Wales over the last decade  	0	0
 attempts to answer this question for several extreme events that occurred in  and  with one of the studies being an attribution study of exceptionally warm Novembers in central England  Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	5	0
We concentrate our analysis on day means which give the better distribution in the model and are furthermore an important indicator for flood risk eg Attribution analysis of high precipitation events in summer in England and Wales over the last decade and Kilsby Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	4	1
The models used are HadAMP an atmosphere only GCM at    degrees resolution forced with observed SSTs from the HadISST data set  Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	0
Attribution analysis of high precipitation events in summer in England and Wales over the last decade and Kilsby  demonstrated that multiday precipitation is an important causal factor in floods and found no significant changes in  day precipitation in the period  compared to earlier decades but significant changes in day events	4	1
It is important to highlight here that precipitation in the relevant month although important is only one factor determining flood risk  Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	1
This project makes use of the largeensemble capability provided by the ongoing climatepredictionnet weatherhome volunteer computing network Allen Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	1
Both models have been developed by the UK Met Office and are based upon the atmospheric component of HadCM  Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	0
One of the most recent series of studies in this field  Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	5	0
We made no attempt to quantify the uncertainty in the observed data sets but assessments can be found in Attribution analysis of high precipitation events in summer in England and Wales over the last decade and Jones Kalnay et al	0	0
We made no attempt to quantify the uncertainty in the observed data sets but assessments can be found in Alexander and Jones Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	0
This project makes use of the largeensemble capability provided by the ongoing climatepredictionnet weatherhome volunteer computing network Attribution analysis of high precipitation events in summer in England and Wales over the last decade Massey et al	0	1
As current state of the art GCM sea ice projections are inconsistent with observations and with respect to other models  Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	0
 the England and Wales floods of  and the Russian heat wave of   Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	1	1
However the mismatch could also indicate that the AMO is not the most important trigger see also eg Attribution analysis of high precipitation events in summer in England and Wales over the last decade et al	0	0
 that for the fraction of attributable risk FAR calculation Attribution analysis of high precipitation events in summer in England and Wales over the last decade  the actual value of the threshold does not matter	0	1
As this suggests central to a critical analysis of the use of the new social media and mobile devices to promote health is a recognition of these technologies as part of surveillance society a term used by some writers to denote the increasing ubiquity of surveillance technologies in everyday life which are used to record survey monitor and discipline people for example MHEALTH AND HEALTH PROMOTION THE DIGITAL CYBORG AND SURVEILLANCE SOCIETY and Ericson Lyon Lyon Bennett 	2	1
As this suggests central to a critical analysis of the use of the new social media and mobile devices to promote health is a recognition of these technologies as part of surveillance society a term used by some writers to denote the increasing ubiquity of surveillance technologies in everyday life which are used to record survey monitor and discipline people for example Haggerty and Ericson MHEALTH AND HEALTH PROMOTION THE DIGITAL CYBORG AND SURVEILLANCE SOCIETY MHEALTH AND HEALTH PROMOTION THE DIGITAL CYBORG AND SURVEILLANCE SOCIETY Bennett 	0	0
Hence according to this account which emphasizes the role of the hippocampus as the sparring partner of the neocortex sleep has the potential to make memories more accessibleIn contrast theories grounded in the notion of retroactive interference Sleep not just protects memories against forgetting it also makes them more accessible  see also Mednick Cai Shuman Anagnostaras amp Sleep not just protects memories against forgetting it also makes them more accessible  insist that during slowwave sleep synaptic plasticity in the hippocampus is null	0	1
However as Sleep not just protects memories against forgetting it also makes them more accessible Sleep not just protects memories against forgetting it also makes them more accessible    amongst others pointed out this approach is inherently blind to fluctuations at the itemlevel	5	1
By testing recall after intervals ranging between one and eight hours these researchers found that the presence of sleep in the retention interval had a protective influence forgetting curves were less steep for intervals filled with sleep than for those filled with active wakeNine decades down the forgetting curves the beneficial impact of sleep on memory is well established see Sleep not just protects memories against forgetting it also makes them more accessible amp Cai  for a review	0	1
Thus on the basis of these nonlinear changes we know that for the sleep group something akin to systems consolidation had been triggered eg Sleep not just protects memories against forgetting it also makes them more accessible et al 	0	0
Given this concern I reanalyzed the data from two published studies Dumay amp Gaskell Sleep not just protects memories against forgetting it also makes them more accessible Payne Stickgold Wamsley amp Gaskell henceforth DG and TPSWG that showed a positive effect of sleep on free recall under conditions in which performance was not constrained by the ceiling or the floor	0	1
According to the active consolidation account  Diekelmann amp Born  sleep is key to memory consolidation because slowwave sleep promotes neural replay Sleep not just protects memories against forgetting it also makes them more accessible amp McNaughton 	0	1
To summarise what can be witnessed is that in line with institutional theory  DiMaggio and Powell Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies et al Lai et al  all the municipalities reported perceiving persuasive pressure to adopt personalisation measures both from outside the set of potential adopters referring to norms to conform to citizens needs or to be receptive towards national initiatives as well as from within the set of potential adopters referring to the norm to excel in relation to ones peers	0	0
RELATED RESEARCH THE THEORETICAL ANTECEDENTS OF DIFFUSIONDiffusion of a new idea product or service is defined as the spread of its use in a population of potential adopters Rogers Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies et al 	0	1
Activation triggers of various kinds coined discrepant events by Tyre and Orlikowksi  see also Kim  Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and George  Tidd et al	0	1
The process of diffusion has been linked to characteristics of the innovation itself the social system community of potential adopters channels of communication and time Rogers Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies  	0	0
RELATED RESEARCH THE THEORETICAL ANTECEDENTS OF DIFFUSIONDiffusion of a new idea product or service is defined as the spread of its use in a population of potential adopters Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies King et al 	0	1
Respondents from the municipalities reported that perceptions of persuasive pressure were followed by organisational searching and scanning activities through which municipalities attempted to seek identify and choose relevant knowledge experiences and courses of action see also Levinthal and March Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies et al 	0	0
In many western countries it is especially local governments that are developing onestop shops that serve as a pointofentry to the whole range of government Ling Ho BeynonDavies and Martin Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies  in such a way that the relationship between public sector organisations and citizens is reengineered BeynonDavies and Martin 	4	0
 have stated that persuasion can occur both through vertical channels of communication initiated by actors outside the set of potential adopters such as central government see also LeonardBarton and Rogers Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Bretschneider Bobrowski and Bretschneider  as well as through processes of mimicking and wordofmouth diffusion  Wang and Doong  involving communication interaction and persuasion among potential adopters  DiMaggio and Powell 	0	1
 have stated that persuasion can occur both through vertical channels of communication initiated by actors outside the set of potential adopters such as central government see also Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Rogers Moon and Bretschneider Bobrowski and Bretschneider  as well as through processes of mimicking and wordofmouth diffusion  Wang and Doong  involving communication interaction and persuasion among potential adopters  DiMaggio and Powell 	0	0
A supposed characteristic of the final stage in these maturity models is that there is a seamless integration of information services across administrative boundariesRecently the idea of integration was further pushed by it being given strong support OECD  and the related academic discussion of personalised integrated services Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Cotterill Peterson et al Homburg and Dijkshoorn 	3	0
According to Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Wedlin see also Silva and Hirscheim  and in line with the Scandinavian Institutionalism mentioned in the discussion on theoretical antecedents of diffusion knowledge and ideas cannot simply be transfused from one organisation to the other rather ideas concepts and knowledge has to be repackaged and reembedded Isabella MacDonald Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Wedlin 	1	0
One talks to others exchanges experiences we report our practices and listen to other ideas  in this way we converge on similar solutions as we all offer similar services Manager Population Affairs and Taxes One respondent explained how ones own organisation could serve as a source of relevant knowledge see also Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies It happened partly due to one of our developers  She said she had knowledge of how personalised counters could be implemented but until then she had no time to work on them	1	0
Hence institutionalism emphasises the persuasive control over the practices beliefs and belief systems of individuals or organisations through an institutions sway Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies  in King et al 	0	0
Activation triggers of various kinds coined discrepant events by Tyre and Orlikowksi  see also Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies  Zahra and George  Tidd et al	1	0
In many western countries it is especially local governments that are developing onestop shops that serve as a pointofentry to the whole range of government Ling Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies BeynonDavies and Martin Mulgan  in such a way that the relationship between public sector organisations and citizens is reengineered BeynonDavies and Martin 	0	0
These include sociopolitical problems of information sharing across traditional organisational boundaries Mulgan Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies  the existence of legacy systems Pieterson et al  and concerns related to privacy issues  Lips et al 	0	1
Advancements in the discipline of organisational sociology in recent decades such as the emergence of new institutionalism DiMaggio and Powell Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Zucker  have highlighted the significance of the professional andor legal rules cognitive structures norms and the prevailing values in which innovation takes place	0	1
In order to be able to explain the diffusion we focus on a population of  potential adopters in a single national jurisdiction the Netherlands which can be seen as a decentralised unitary state EspingAndersen Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Bouckaert 	0	1
These include sociopolitical problems of information sharing across traditional organisational boundaries Mulgan Homburg  the existence of legacy systems Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies et al  and concerns related to privacy issues  Lips et al 	0	0
Our hope is that by focusing on agency alongside structure Orlikowksi and Barley  more light will be shed on the process of technological and organisational change Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies  such that eventually the diffusion of egovernment will be better understood	0	0
Social integration mechanisms translating and framing by actorsFrom fieldwork observations and informed by our theoretical discussion of Scandinavian Institutionalism we could see that translation transfusion and repackaging of knowledge and ideas does not take place in a vacuum but is a social integration process in which specific actors play a role Czarniawska and Sevon  see also Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Robey 	5	0
Dutch municipal governments are relatively autonomous visvis central government with respect to management issues including the design implementation and maintenance of electronic services van Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies 	0	0
Institutionalism holds that the adoption of innovations does not take place because individuals or private as well as public organisations make rational calculated decisions regarding costs and benefits see for instance Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies et al  but rather that decisions whether or not to adopt innovations are influenced by rules conventions principles belief systems and social context criteria and  attempt to shape and affect these overarching structures of norms beliefs and rules that together form the concept of institutions	0	1
Recently the idea of integration was further pushed by it being given strong support OECD  and the related academic discussion of personalised integrated services King and Cotterill Peterson et al Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Dijkshoorn 	0	1
Innovation through mimicry is likely to occur when innovations are socially visible Mahajan and Peterson Dos Santos and Peffers  when causes conditions and consequences are known absence of causal ambiguity Barney Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Venkatraman  and when the success of the innovation is unlikely to be determined by path dependencies Barney Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Venkatraman 	0	0
Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Oosterwijk  see activation triggers as precursors of episodic as opposed to more linear forms of diffusion	0	0
To summarise what can be witnessed is that in line with institutional theory  DiMaggio and Powell Ashworth et al Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies et al  all the municipalities reported perceiving persuasive pressure to adopt personalisation measures both from outside the set of potential adopters referring to norms to conform to citizens needs or to be receptive towards national initiatives as well as from within the set of potential adopters referring to the norm to excel in relation to ones peers	0	0
Various authors have argued that various stages or levels of maturity can be discerned in electronic service delivery Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Lee Anderson and Henriksen  ranging from public organisations offering oneway transmission of static information through organisations offering online transactions to organisations offering integrated services which incorporate information from sources external to the organisation and through which the citizen may interact in the first place	0	1
Second the resource based view on the firm Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies Zahra and George  suggests that the socalled appropriability regime the extent to which organisations are risk averse or willing to accept ambiguities inherent in framing moderates the relationship between framing and eventual adoption of innovations	3	1
 have stated that persuasion can occur both through vertical channels of communication initiated by actors outside the set of potential adopters such as central government see also LeonardBarton and Rogers Moon and Bretschneider Bobrowski and Bretschneider  as well as through processes of mimicking and wordofmouth diffusion  Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies and Doong  involving communication interaction and persuasion among potential adopters  DiMaggio and Powell 	3	0
In many western countries it is especially local governments that are developing onestop shops that serve as a pointofentry to the whole range of government Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies Ho BeynonDavies and Martin Mulgan  in such a way that the relationship between public sector organisations and citizens is reengineered BeynonDavies and Martin 	0	0
These include sociopolitical problems of information sharing across traditional organisational boundaries Mulgan Homburg  the existence of legacy systems Pieterson et al  and concerns related to privacy issues  Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies et al 	4	0
According to Sahlin and Wedlin see also Silva and Hirscheim  and in line with the Scandinavian Institutionalism mentioned in the discussion on theoretical antecedents of diffusion knowledge and ideas cannot simply be transfused from one organisation to the other rather ideas concepts and knowledge has to be repackaged and reembedded Isabella  Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies Sahlin and Wedlin 	0	0
In the end there is less space to manoeuvre CouncillorImplementing technology in anticipation of future audits has also been reported by Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies  in a study on the adoption of legal expert systems in municipal social security systems	1	0
This monitor resembles the practice of UK local government league tables for American examples refer to Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies	0	0
That helped quite a lot Departmental Manager Service OperationsIt is especially through these kinds of integration mechanisms that ideas and knowledge are actually transfused translated and framed rather than merely being imitated Diffusion of personalised services among Dutch municipalities evolving channels of persuasion Paper submitted to Local Government Studies   see also Bressant and Rush Rice and Rogers Sahlin and Wedlin Silva and Hirscheim 	1	0
Perhaps unsurprisingly the reality of carrying out benefitcost analysis of federal regulations falls short of best practice and it does not appear to be having a significant impact on many regulatory decisions except higherprofile cases The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis  	0	0
I will define these two terms in the sense introduced by The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis  whereby the distinction turns on whether states of nature can be assigned precise probabilities  risk or not uncertainty or as it is often known nowadays ambiguity	0	1
In the present context this means that the decisionmaker focuses more on models yielding higher estimates of the SCC see also The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis Dietz and Heal 	3	1
Doing so permits greater confidence that the target will be met while the existence of a longrun quantity target in the first place can be supported by reasoning about the efficiency of price and quantity instruments under uncertainty The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis 	5	1
 Having said that even if we only had one model at our disposal it would be natural to question whether the probabilities we have specified resolve all uncertainty and the answer in the case of physical forecasts of future climate and by implication economic forecasts would have to be in the negative The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis 	0	0
This seems remarkable since for example such temperatures are likely to test the limits of human physiology The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis 	0	0
To take the DICE model as an example The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis  it can easily be shown that the assumption of a quadratic relationship between damages and temperature together with the modellers specific coefficient values implies that global warming can reach more than C before the equivalent of  of global GDP is lost	5	1
A recent paper by Ackerman and Stanton  attempts to answer it using the DICE model applying a functional form proposed by The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis 	5	1
Furthermore they also question the damage estimates of the models at low temperatures drawing on work by Michael The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis  that argues damages could also be significantly higher in this realm	0	0
Using recent reviews of the literature we concluded that the range of estimates of the present SCC was a factor of ten larger than the corresponding range of estimates of the present MAC  The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis 	5	1
