Social cognitive neuroscience has recently begun to recognize that nervous systems of interacting individuals behave quite differently from those of solitary subjects , and often become inter - dependent ( Brain basis of human social interaction from concepts to brain imaging and Kujala , 2009;Babiloni and Astolfi , 2012;Schilbach et al . , 2013)Voice , ( inter-)subjectivity , and real time recurrent interaction	1
These changes affect not only the way language is used , but the very structure of the consciousness of language users ( Foundational issues in enaction as a paradigm for cognitive science from the origin of life to consciousness and writing , 2010)Voice , ( inter-)subjectivity , and real time recurrent interaction	1
The equilibrium measure   is the probability measure with support S that arises as the weak limit of the   n so On the statistical mechanics approach in the random matrix theory integrated density of states et al [ 5 ] prove the existence of this weak limit under general conditions which include the above vOn the tau function associated with the generalized unitary ensemble	0
In so doing , we follow the analysis of Its A Riemann Hilbert approach to the Akhiezer polynomials and Its [ 7 ] , who considered the   that is analogous to the Chebyshev distribution on multiple intervalsOn the tau function associated with the generalized unitary ensemble	1
A generalization of the Chebyshev polynomials and Lawrence [ 8 ] used the theory of elliptic functions to investigate these polynomialsOn the tau function associated with the generalized unitary ensemble	0
Since then , further work has shown that MEP yields reasonable predictions of hemispheric heat transport on other planetary bodies [ 14,73 ] and of empirical friction coefficients in atmospheric general circulation models [ 15,74 ] , but also for vertical convection [ 71,75,49,37,51,Mep and planetary climates insights from a two box climate model containing atmospheric dynamics ] and convection at hydrothermal vents at the seafloor [ 77]Life , hierarchy , and the thermodynamic machinery of planet Earth	0
Due to the competition of work extraction from this heating gradient with radiative - conductive processes , a maximum power that can be used to material cycling has been shown to exist [ 52][53]Assessing potential biotic effects on the interior dynamics of planet Earth using non equilibrium thermodynamicsLife , hierarchy , and the thermodynamic machinery of planet Earth	1
If we use the concrete numbers of the model , we obtain as an overall maximum efficiency   max = P ex , max //J in = 1/8   ( 45/288 )   2 % , which corresponds closely with the actual reported efficiency of the atmospheric circulation Physics of climate Life , hierarchy , and the thermodynamic machinery of planet Earth	0
the generation and dissipation of atmospheric motion [ 12 ] and associated optimality [ 13][14][15 ] , the intensity of hurricanes [ 16 ] , hydrological processes at the land surface [ 17,18 ] , the atmospheric branch of hydrologic cycle [ 19,Entropy budget of an atmosphere in radiative convective equilibrium Part II Latent heat transport and moist processes ] , ocean dynamics [ 21,22 ] , and , obviously , geochemical transformationsLife , hierarchy , and the thermodynamic machinery of planet Earth	1
the generation and dissipation of atmospheric motion [ 12 ] and associated optimality [ 13][14][15 ] , the intensity of hurricanes [ 16 ] , hydrological processes at the land surface [ 17,18 ] , the atmospheric branch of hydrologic cycle [ Entropy budget of an atmosphere in radiative convective equilibrium Part I Maximum work and frictional dissipation,20 ] , ocean dynamics [ 21,22 ] , and , obviously , geochemical transformationsLife , hierarchy , and the thermodynamic machinery of planet Earth	1
These processes generally operate away from a state of thermodynamic equilibrium and there is some evidence that these operate in steady states at which they maximize their dissipative activity , or , almost equivalently , maximize power generation or entropy production ( the proposed Maximum Entropy Production ( MEP ) principle , [ 23][24][25]Non equilibrium thermodynamics and Maximum Entropy Production in the Earth system applications and implications[27])Life , hierarchy , and the thermodynamic machinery of planet Earth	1
the generation and dissipation of atmospheric motion [ 12 ] and associated optimality [ 13][14][15 ] , the intensity of hurricanes [ 16 ] , hydrological processes at the land surface [ 17,18 ] , the atmospheric branch of hydrologic cycle [ 19,20 ] , ocean dynamics [ 21,Ocean circulation kinetic energy reservoirs sources and sinks ] , and , obviously , geochemical transformationsLife , hierarchy , and the thermodynamic machinery of planet Earth	1
This commonality of living organisms and purely physical dissipative processes led Atmospheric homeostasis by and for the biosphere The Gaia hypothesis to use the metaphor of describing Earth as a superorganismLife , hierarchy , and the thermodynamic machinery of planet Earth	1
Due to the competition of work extraction from this heating gradient with radiative - conductive processes , a maximum power that can be used to material cycling has been shown to exist [ 52]Planets life and the production of entropy[54]Life , hierarchy , and the thermodynamic machinery of planet Earth	1
To characterize the organization of the steady state that describes the sum of all living organisms , in an ecosystem at the small scale , or in the biosphere at the global scale , the same thermodynamic maximization principles have been proposed , first by Lotka [ 31,32 ] , and further explored by others [ 33][34][35][36]Thermodynamics of life and Earth system functioning[38][39].Life , hierarchy , and the thermodynamic machinery of planet Earth	1
The resulting view of the Earth system is then compared to the Gaia hypothesis of James Gaia as seen through the atmosphere [ Gaia as seen through the atmosphere,41,30 ] and the role of human activity in the global work budget is being discussed . Life , hierarchy , and the thermodynamic machinery of planet Earth	1
To characterize the organization of the steady state that describes the sum of all living organisms , in an ecosystem at the small scale , or in the biosphere at the global scale , the same thermodynamic maximization principles have been proposed , first by Contribution to the energetics of evolution [ Contribution to the energetics of evolution,32 ] , and further explored by others [ 33][34][35][36][37][38][39].What has been mostly absent is to integrate these components into one big picture of the whole planetLife , hierarchy , and the thermodynamic machinery of planet Earth	1
To characterize the organization of the steady state that describes the sum of all living organisms , in an ecosystem at the small scale , or in the biosphere at the global scale , the same thermodynamic maximization principles have been proposed , first by Natural selection as a physical principle [ 31,Natural selection as a physical principle ] , and further explored by others [ 33][34][35][36][37][38][39].What has been mostly absent is to integrate these components into one big picture of the whole planetLife , hierarchy , and the thermodynamic machinery of planet Earth	1
To characterize the organization of the steady state that describes the sum of all living organisms , in an ecosystem at the small scale , or in the biosphere at the global scale , the same thermodynamic maximization principles have been proposed , first by Lotka [ 31,32 ] , and further explored by others The strategy of ecosystem development[34][35][36][37][38][39].What has been mostly absent is to integrate these components into one big picture of the whole planetLife , hierarchy , and the thermodynamic machinery of planet Earth	1
To characterize the organization of the steady state that describes the sum of all living organisms , in an ecosystem at the small scale , or in the biosphere at the global scale , the same thermodynamic maximization principles have been proposed , first by Lotka [ 31,32 ] , and further explored by others [ 33]Self organization transformity and information[35][36][37][38][39].What has been mostly absent is to integrate these components into one big picture of the whole planetLife , hierarchy , and the thermodynamic machinery of planet Earth	1
To characterize the organization of the steady state that describes the sum of all living organisms , in an ecosystem at the small scale , or in the biosphere at the global scale , the same thermodynamic maximization principles have been proposed , first by Lotka [ 31,32 ] , and further explored by others [ 33][34][35][36][37]Into the cool energy flow thermodynamics and life[39].What has been mostly absent is to integrate these components into one big picture of the whole planetLife , hierarchy , and the thermodynamic machinery of planet Earth	1
The resulting view of the Earth system is then compared to the Gaia hypothesis of James Gaia a new look at life on Earth [ 40,Gaia a new look at life on Earth,30 ] and the role of human activity in the global work budget is being discussed . Life , hierarchy , and the thermodynamic machinery of planet Earth	1
The present - day average value for this influx is about 342 W m 2 Global physical climatology , which by using the surface area of the Earth , 511   10 12 m 2 , yields a global total sum of about 175 000 TW ( 1 TW = 10 12 W)Life , hierarchy , and the thermodynamic machinery of planet Earth	0
However , extracting work from this gradient competes with the radiative exchange , which also depletes this gradient , so a maximum power exists that can be extracted from this driver [ 48]States of maximum entropy production in a one dimensional vertical model with convective adjustment[50][51]37]Life , hierarchy , and the thermodynamic machinery of planet Earth	0
However , extracting work from this gradient competes with the radiative exchange , which also depletes this gradient , so a maximum power exists that can be extracted from this driver [ 48][49][50]A simple expression for vertical convective fluxes in planetary atmospheres[37]Life , hierarchy , and the thermodynamic machinery of planet Earth	1
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( Hammer and Diesendruck , 2005 ) , number of common features ( Samuelson and Horst , 2007;Horst and Twomey , 2013 ) , visual cues to animacy ( Jones et al . , 1991 ) , the presence of category labels ( Sloutsky and Fisher , 2004;Labels can override perceptual categories in early infancy et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars Oakes and Ribar , 2005;Kovack - Lesh and Oakes , 2007).In naturalistic environments , categories are often ad hoc and flexible ( Barsalou , 1983)Category learning in a dynamic world	0
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( Hammer and Diesendruck , 2005 ) , number of common features ( Dynamic noun generalization moment to moment interactions shape children s naming biases and Horst , 2007;Horst and Twomey , 2013 ) , visual cues to animacy ( Jones et al . , 1991 ) , the presence of category labels ( Sloutsky and Fisher , 2004;Plunkett et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars Oakes and Ribar , 2005;Kovack - Lesh and Oakes , 2007).In naturalistic environments , categories are often ad hoc and flexible ( Barsalou , 1983)Category learning in a dynamic world	0
Category learning is a product of nested timescales including ( a ) the current moment ( e.g. , how similar the stimuli are on the current trial , Horst and Twomey , 2013 ) , ( b ) the " just previous " past ( e.g. , what happens during the intertrial interval , Kovack - Lesh and Oakes , 2007 ; whether stimuli on the first test trial are novel or familiar , Schner and Thelen , 2006 ; and trial order effects Fast mapping of multiple words insights into when the information provided does and does not equal the information perceived et al . , 2003;Vlach et al . , 2008 ) and ( c ) developmental history ( e.g. , vocabulary level , Ellis and Oakes , 2006;Horst et al . , 2009;Perry and Samuelson , 2011)Category learning in a dynamic world	0
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( Hammer and Diesendruck , 2005 ) , number of common features ( Samuelson and Horst , 2007;Horst and Twomey , 2013 ) , visual cues to animacy ( Jones et al . , 1991 ) , the presence of category labels ( Sloutsky and Fisher , 2004;Plunkett et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars Oakes and Ribar , 2005;Hold your horses how exposure to different items influences infant categorization and Oakes , 2007).In naturalistic environments , categories are often ad hoc and flexible ( Barsalou , 1983)Category learning in a dynamic world	0
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( Hammer and Diesendruck , 2005 ) , number of common features ( Samuelson and Horst , 2007;Horst and Twomey , 2013 ) , visual cues to animacy ( Jones et al . , 1991 ) , the presence of category labels ( Sloutsky and Fisher , 2004;Plunkett et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars A comparison of infants categorization in paired and successive presentation familiarization tasks and Ribar , 2005;Kovack - Lesh and A comparison of infants categorization in paired and successive presentation familiarization tasks , 2007).In naturalistic environments , categories are often ad hoc and flexible ( Barsalou , 1983)Category learning in a dynamic world	0
For example , children will track who is present when they hear a new word ( e.g. , The role of discourse novelty in early word learning et al . , 1996 ) , whether the speaker has provided reliable information before ( e.g. , Jaswal and Neely , 2006 ) and whether a question is repeated ( e.g. , Samuel and Bryant , 1984)Category learning in a dynamic world	0
For example , children are more likely to learn names for non - solid substances if introduced to the gooey items in a familiar highchair context ( Highchair philosophers the impact of seating context dependent exploration on children s naming biases et al . , 2014)Category learning in a dynamic world	0
Furthermore , the process of categorizing objects is not independent of the objects themselves : different objects may be more or less flexibly assigned to different categories depending on the context ( Flexible and context dependant categorization by 18 montholds and Tan , 2007 ) and information available ) Category learning in a dynamic world	1
As dozens of studies illustrate , " boring " factors like counterbalancing and stimuli choice during both learning and testing can have a profound effect on findings , including trial order ( Wilkinson et al . , 2003 ) , how many targets ( Testing a word is not a test of word learning andHorst , 2013 ) or competitors ( Horst et al . , 2010 ) are presented , or the color of the stimuli ( Samuelson and Horst , 2007;Category learning in a dynamic world	1
A result like this sheds light onto the generalization process : deciding how broadly a category should be applied depends on the timing of experience with exemplars ( see The role of exemplar distribution in infants differentiation of categories and Spalding , 1997;Samuelson and Horst , 2007 , for similar findings).Category learning in a dynamic world	1
Category learning is a product of nested timescales including ( a ) the current moment ( e.g. , how similar the stimuli are on the current trial , Horst and Twomey , 2013 ) , ( b ) the " just previous " past ( e.g. , what happens during the intertrial interval , Kovack - Lesh and Oakes , 2007 ; whether stimuli on the first test trial are novel or familiar , Schner and Thelen , 2006 ; and trial order effects Wilkinson et al . , 2003;Vlach et al . , 2008 ) and ( c ) developmental history ( e.g. , vocabulary level , Ellis and Oakes , 2006;Horst et al . , 2009;The shape of the vocabulary predicts the shape of the bias and Samuelson , 2011)Category learning in a dynamic world	0
For example , children will track who is present when they hear a new word ( e.g. , Akhtar et al . , 1996 ) , whether the speaker has provided reliable information before ( e.g. , Jaswal and Neely , 2006 ) and whether a question is repeated ( e.g. , Asking only one question in the conservation experiment and Bryant , 1984)Category learning in a dynamic world	0
We know that environment matters because there are significant effects of household chaos ( Chaos in the home and socioeconomic status are associated with cognitive development in early childhood environmental mediators identified in a genetic design et al . , 2004 ) , excessive classroom decorations ( Fisher et al . , 2014 ) and environmental noise ( for a review see , Klatte et al . , 2013 ) on children 's cognitionCategory learning in a dynamic world	0
We know that environment matters because there are significant effects of household chaos ( Petrill et al . , 2004 ) , excessive classroom decorations ( Fisher et al . , 2014 ) and environmental noise ( for a review see , Does noise affect learning A short review on noise effects on cognitive performance in children et al . , 2013 ) on children 's cognitionCategory learning in a dynamic world	0
For example , Black Xhosa children in South Africa prefer own - race faces if they live in a primarily Black township , but prefer higher - status race faces if they live in a racially diverse city ( Race preferences in children insights from South Africa et al . , 2011)Category learning in a dynamic world	0
If a behavior such as category learning can only be captured in an ideal environment under carefully - controlled conditions , how much can we generalize to the contexts in which learning typically occurs ? Theoretical accounts that neglect the rich influence of context in real time are too narrow to be applied outside the lab ( Working memory capacity as a dynamic process and Perone , 2013)Category learning in a dynamic world	1
All categories are not created equal : categories vary in complexity and withincategory similarity ( From perceptual categories to concepts what develops , 2010)Category learning in a dynamic world	0
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( Hammer and Diesendruck , 2005 ) , number of common features ( Samuelson and Horst , 2007;Horst and Twomey , 2013 ) , visual cues to animacy ( Jones et al . , 1991 ) , the presence of category labels ( Induction and categorization in young children a similaritybased model and Fisher , 2004;Plunkett et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars Oakes and Ribar , 2005;Kovack - Lesh and Oakes , 2007).In naturalistic environments , categories are often ad hoc and flexible ( Barsalou , 1983)Category learning in a dynamic world	0
Category learning is a product of nested timescales including ( a ) the current moment ( e.g. , how similar the stimuli are on the current trial , Horst and Twomey , 2013 ) , ( b ) the " just previous " past ( e.g. , what happens during the intertrial interval , Kovack - Lesh and Oakes , 2007 ; whether stimuli on the first test trial are novel or familiar , Schner and Thelen , 2006 ; and trial order effects Wilkinson et al . , 2003;The spacing effect in children s memory and category induction et al . , 2008 ) and ( c ) developmental history ( e.g. , vocabulary level , Ellis and Oakes , 2006;Horst et al . , 2009;Perry and Samuelson , 2011)Category learning in a dynamic world	0
test trials is arbitrary with respect to the processes that operate within the task ( Word learning as the interaction of online referent selection and slow associative learning et al . , 2012)Category learning in a dynamic world	1
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( The role of dimensional distinctiveness in children s and adults artifact categorization and Diesendruck , 2005 ) , number of common features ( Samuelson and Horst , 2007;Horst and Twomey , 2013 ) , visual cues to animacy ( Jones et al . , 1991 ) , the presence of category labels ( Sloutsky and Fisher , 2004;Plunkett et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars Oakes and Ribar , 2005;Kovack - Lesh and Oakes , 2007).Category learning in a dynamic world	0
In naturalistic environments , categories are often ad hoc and flexible ( Ad hoc categories , 1983)Category learning in a dynamic world	1
We know that environment matters because there are significant effects of household chaos ( Petrill et al . , 2004 ) , excessive classroom decorations ( Visual environment attention allocation and learning in young children when too much of a good thing may be bad et al . , 2014 ) and environmental noise ( for a review see , Klatte et al . , 2013 ) on children 's cognitionCategory learning in a dynamic world	0
Category learning is a product of nested timescales including ( a ) the current moment ( e.g. , how similar the stimuli are on the current trial , Horst and Twomey , 2013 ) , ( b ) the " just previous " past ( e.g. , what happens during the intertrial interval , Kovack - Lesh and Oakes , 2007 ; whether stimuli on the first test trial are novel or familiar , Schner and Thelen , 2006 ; and trial order effects Wilkinson et al . , 2003;Vlach et al . , 2008 ) and ( c ) developmental history ( e.g. , vocabulary level , Infants flexibly use different dimensions to categorize objects and Oakes , 2006;Horst et al . , 2009;Perry and Samuelson , 2011)Category learning in a dynamic world	0
simultaneous presentation , Oakes and Ribar , 2005;Lawson , 2014 ) and differences in testing contexts can lead to indications of what has been learned ( How infants process addition and subtraction events and Marks , 2002)Category learning in a dynamic world	0
Category learning is a product of nested timescales including ( a ) the current moment ( e.g. , how similar the stimuli are on the current trial , Toddlers can adaptively change how they categorize same objects same session two different categorical distinctions and Twomey , 2013 ) , ( b ) the " just previous " past ( e.g. , what happens during the intertrial interval , Kovack - Lesh and Oakes , 2007 ; whether stimuli on the first test trial are novel or familiar , Schner and Thelen , 2006 ; and trial order effects Wilkinson et al . , 2003;Vlach et al . , 2008 ) and ( c ) developmental history ( e.g. , vocabulary level , Ellis and Oakes , 2006;Toddlers can adaptively change how they categorize same objects same session two different categorical distinctions et al . , 2009;Perry and Samuelson , 2011)Category learning in a dynamic world	0
This is important because children adjust their learning depending on who is providing information ( e.g. , the same or different experimenter , Who is she Changes in the person context affect categorization and Sandhofer , 2013 ; human or robot , O ' Connell et al . , 2009 ; mom or dad , Pancsofar and VernonFeagans , 2006)Category learning in a dynamic world	0
Furthermore , where children live interacts with who they are : only infants from the statistically dominant race show " ownrace " face preferences ; infants from the minority race show no race preference ( Nature and nurture in own race face processing et al . , 2006)Category learning in a dynamic world	0
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( Hammer and Diesendruck , 2005 ) , number of common features ( It s taking shape shared object features influence novel noun generalizations , visual cues to animacy ( Jones et al . , 1991 ) , the presence of category labels ( Sloutsky and Fisher , 2004;Plunkett et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars Oakes and Ribar , 2005;Kovack - Lesh and Oakes , 2007)Category learning in a dynamic world	0
For example , children will track who is present when they hear a new word ( e.g. , Akhtar et al . , 1996 ) , whether the speaker has provided reliable information before ( e.g. , Adults don t always know best preschoolers use past reliability over age when learning new words and Neely , 2006 ) and whether a question is repeated ( e.g. , Samuel and Bryant , 1984)Category learning in a dynamic world	0
Where children draw boundaries between categories is influenced by category ( object ) properties , including distinctive features ( Hammer and Diesendruck , 2005 ) , number of common features ( Samuelson and Horst , 2007;Horst and Twomey , 2013 ) , visual cues to animacy ( Object properties and knowledge in early lexical learning et al . , 1991 ) , the presence of category labels ( Sloutsky and Fisher , 2004;Plunkett et al . , 2008 ) and the presence of other objects ( e.g. , identical or nonidentical exemplars Oakes and Ribar , 2005;Kovack - Lesh and Oakes , 2007).Category learning in a dynamic world	0
Interestingly , this framework also coincides with recent findings obtained by Stereotype formation Biased by association , Reimers , Calvini , Spears , Beesley , and Murphy ( 2010)Feature - specific attention allocation modulates the generalization of recently acquired likes and dislikes	0
Although generally classified as a metabolic bone disorder , what accounts for the small numbers of affected bones in most patients ? Can other paramyxoviruses induce a pagetic phenotype ? Studies utilizing immunochemical and RNA techniques have suggested that not only MV ( Rebel et al.1980;Reddy et al . , 1995 ) but respiratory syncytial virus or canine distemper virus could be responsible for a slow virus infection analogous to subacute sclerosing panencephalitis which occurs in children following MV infection ( Proc Natl Acad Sci USA et al . , 1981;Gordon et al . , 1991 ) , although other studies have failed to confirm these findings ( Helfrich et al . , 2000)The Etiology of Paget 's Disease of Bone : Viral and Genetic Interactions	1
Adequate expertise is necessary , as movement disorder specialists are more likely to identify good candidates for DBS ( Referring patients for deep brain stimulation An improving practice et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	1
Several factors contribute to this underrating : Referring clinicians may underestimate the number of suitable patients ( Selection of deep brain stimulation candidates in private neurology practices referral may be simpler than a computerized triage system et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
Early estimations range from 1.6 % to 4.5 % ( How many Parkinsonian patients are suitable candidates for deep brain stimulation of subthalamic nucleus Results of a questionnaire et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	1
Case registries are indispensable for preventing a publication bias and its negative consequences , namely faulty evaluations of therapies , flawed therapy recommendations , unpromising treatment attempts and unneeded clinical studies ( Mller and Christen 2011;Scientific and ethical issues related to deep brain stimulation for disorders of mood behavior and thought et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
We identified only one comment that points to potential problems when selecting patients suffering from dementia in clinical DBS trials ( Deep brain stimulation for cognitive disorders insights into targeting nucleus basalis of Meynert in Alzheimer dementia et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
Outcome analyzes help to prevent the repetition of former failures and to establish a good practice ( Surgical innovation and ethical dilemmas A panel discussion et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
2013;Deep brain stimulation for the treatment of Alzheimer disease and dementias and Lozano 2013 ) nor in case studies ( Fontaine et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
First , 60 % of the centers operate 20 or less patients per year , although 20 patients per year are considered to be the minimum quantity for DBS training centers ( Training chart in movement disorders surgery added competence et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
In particular , an international expert panel has recently stated in a consensus paper that " until scientifically proven otherwise , DBS is not superior to ablative surgery for psychiatric disorders " ( Consensus on guidelines for stereotactic neurosurgery for psychiatric disorders et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	1
2013;Laxton and Lozano 2013 ) nor in case studies ( Symptomatic treatment of memory decline in Alzheimer s disease by deep brain stimulation a feasibility study et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
Novel DBS indications planning : It is likely that DBS will become a bearer of hope for many psychiatric disorders -in particular for depression , OCD and Tourette 's syndrome for which known therapies have failed ( e.g. , recent studies estimate that more than 50 % of patients suffering from depression may be treatment - resistant ; Prevalence of treatment resistant depression in primary care cross sectional data et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	1
This tension that may have an influence on DBS exclusion criteria is discussed neither in recent reviews ( Stimulate or degenerate deep brain stimulation of the nucleus basalis Meynert in Alzheimer dementia et alEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
The rate of fragmentation would be expected to increase with the average size of growing fibrils and hence an increase in the number of growth sites with time , leading to a potentially cooperative accumulation of fibrillated protein with time An analytical solution to the kinetics of breakable filament assembly The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	0
A simple model based upon excluded volume theory was shown to quantitatively account for the dependence of the kinetics of amyloid fiber formation upon the concentration of added polymer Age related changes in albumin excluded volume fraction The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
At the same time , gerontological studies have revealed a gradual reduction in the water content of aging tissue , including brain tissue [ 13]Content of water soluble and total proteins in the aging human brain[15][16 ] , which is equivalent to an increase in the total macromolecular concentration in the aqueous compartments of these tissues . The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
The models to be summarized below are based upon highly simplified hard particle representations of molecular size and shape , which have been found useful for semi - quantitative estimation of the effect of crowding upon the free energies , equilibrium , and rate - constants of reactions in crowded solutions [ 17][18]The effective hard particle model provides a simple robust and broadly applicable description of nonideal behavior in concentrated solutions of bovine serum albumin and other nonassociating proteinsThe effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
More recently , studies carried out in several laboratories [ 8][9][10]Macromolecular crowding accelerates amyloid formation by human apolipoprotein C II[12 ] revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregatesThe effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
At the same time , gerontological studies have revealed a gradual reduction in the water content of aging tissue , including brain tissue [ 13][14]Alterations in total content and solubility characteristics of proteins in rat brain and liver during aging and centrophenoxine treatment[16 ] , which is equivalent to an increase in the total macromolecular concentration in the aqueous compartments of these tissues . In the following section we review simple models for the effect of excluded volume ( " crowding " ) upon the kinetics of solubility loss and fiber formationThe effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
Several neurodegenerative diseases , most prominent among them Alzheimer 's Dementia and Parkinsonism , are extremely rare in individuals under the age of about sixty , but the incidence rises sharply above that age , reaching 10 - 25 % at the age of eighty [ Age specific incidence of Alzheimer s Disease in a community population]The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	0
Several neurodegenerative diseases , most prominent among them Alzheimer 's Dementia and Parkinsonism , are extremely rare in individuals under the age of about sixty , but the incidence rises sharply above that age , reaching 10 - 25 % at the age of eighty [ Rates of dementia in three ethnoracial groups]The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	0
There have been many hypotheses proposed relating the aggregation of a protein or peptide associated with a particular disease to the ensuing neuronal damage and death [ The relationship between amyloid structure and toxicity , 28 ] , including loss of essential native protein function and toxicity of oligomers or large aggregatesThe effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	0
These conditions are met in a wide variety of simulations reflecting broad variation in initial rates of polymer growth , polymer geometry and size , and postulated temporal gradients of volume occupancy by an inert crowder . The model for fibrillation presented here does not take into account the potential fragmentation of growing fibrils A model of amyloid s role in disease based upon fibril fracture The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	0
Scaled particle theory Scaled particle theory of fluid mixtures   then yields the approximate expressionln   s = ln ( 1   ) + A 1 z + A 2 z 2 + A 3 z 3 ( 4)whereA 1 = R 3 + 3R 2 + 3R ( 5a ) A 2 = 3R 3 + 4.5R 2 ( 5b ) A 3 = 3R 3 ( 5c ) z =   1   ( 6)and R   r s /r c The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
We then define the effective solubility constant The effect of volume occupancy upon the thermodynamic activity of proteins some biochemical consequences   K s   1 c s = K 0 s   s ( 2)For transition - state rate limited ( i.e. , slow ) association reactions , crowding affects primarily the association rate constant The effect of volume occupancy upon the thermodynamic activity of proteins some biochemical consequences , so we may writeln k a /k 0 a   = ln K s /K 0 s = ln   s ( 3)where k 0 a denotes the value of the association rate constant in dilute ( ideal ) solutionThe effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
The models to be summarized below are based upon highly simplified hard particle representations of molecular size and shape , which have been found useful for semi - quantitative estimation of the effect of crowding upon the free energies , equilibrium , and rate - constants of reactions in crowded solutions [ 17]Macromolecular crowding qualitative and semiquantitative successes quantitative challenges[19]The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
At the same time , gerontological studies have revealed a gradual reduction in the water content of aging tissue , including brain tissue [ 13][14][15]Protein and water contents of aging brain , which is equivalent to an increase in the total macromolecular concentration in the aqueous compartments of these tissues . The effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	1
More recently , studies carried out in several laboratories [ 8][9]Elongation of actin filaments is a diffusion limited reaction at the barbed end and is accelerated by inert macromolecules[11][12 ] revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregatesThe effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	0
More recently , studies carried out in several laboratories [ 8]Acceleration of fibrin gel formation by unrelated proteins[10][11][12 ] revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregatesThe effect of time - dependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of age - related neurodegenerative disease	0
