CC659		We identified only one comment that points to potential problems when selecting patients suffering from dementia in clinical DBS trials     et alDeep brain stimulation for cognitive disorders insights into targeting nucleus basalis of Meynert in Alzheimer dementiaEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
CC660		Outcome analyzes help to prevent the repetition of former failures and to establish a good practice     et alSurgical innovation and ethical dilemmas A panel discussionEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
CC661		   and Lozano   nor in case studies   Fontaine et alDeep brain stimulation for the treatment of Alzheimer disease and dementiasEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
CC662		First   of the centers operate   or less patients per year although   patients per year are considered to be the minimum quantity for DBS training centers     et alTraining chart in movement disorders surgery added competenceEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
CC663		In particular an international expert panel has recently stated in a consensus paper that until scientifically proven otherwise DBS is not superior to ablative surgery for psychiatric disorders     et alConsensus on guidelines for stereotactic neurosurgery for psychiatric disordersEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	1
CC664		Laxton and Lozano   nor in case studies     et alSymptomatic treatment of memory decline in Alzheimer s disease by deep brain stimulation a feasibility studyEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
CC665		Novel DBS indications planning : It is likely that DBS will become a bearer of hope for many psychiatric disorders in particular for depression OCD and Tourettes syndrome for which known therapies have failed eg recent studies estimate that more than   of patients suffering from depression may be treatmentresistant    et alPrevalence of treatment resistant depression in primary care cross sectional dataEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	1
CC666		This tension that may have an influence on DBS exclusion criteria is discussed neither in recent reviews     et alStimulate or degenerate deep brain stimulation of the nucleus basalis Meynert in Alzheimer dementiaEthical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation	0
CC667		The rate of fragmentation would be expected to increase with the average size of growing fibrils and hence an increase in the number of growth sites with time leading to a potentially cooperative accumulation of fibrillated protein with time    An analytical solution to the kinetics of breakable filament assemblyThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC668		A simple model based upon excluded volume theory was shown to quantitatively account for the dependence of the kinetics of amyloid fiber formation upon the concentration of added polymer    Age related changes in albumin excluded volume fractionThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC669		At the same time gerontological studies have revealed a gradual reduction in the water content of aging tissue including brain tissue    which is equivalent to an increase in the total macromolecular concentration in the aqueous compartments of these tissuesContent of water soluble and total proteins in the aging human brainThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC670		The models to be summarized below are based upon highly simplified hard particle representations of molecular size and shape which have been found useful for semiquantitative estimation of the effect of crowding upon the free energies equilibrium and rateconstants of reactions in crowded solutions   The effective hard particle model provides a simple robust and broadly applicable description of nonideal behavior in concentrated solutions of bovine serum albumin and other nonassociating proteinsThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC671		More recently studies carried out in several laboratories    revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregatesMacromolecular crowding accelerates amyloid formation by human apolipoprotein C IIThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC672		At the same time gerontological studies have revealed a gradual reduction in the water content of aging tissue including brain tissue    which is equivalent to an increase in the total macromolecular concentration in the aqueous compartments of these tissuesIn the following section we review simple models for the effect of excluded volume crowding upon the kinetics of solubility loss and fiber formationAlterations in total content and solubility characteristics of proteins in rat brain and liver during aging and centrophenoxine treatmentThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC673		Several neurodegenerative diseases most prominent among them Alzheimers Dementia and Parkinsonism are extremely rare in individuals under the age of about sixty but the incidence rises sharply above that age reaching   at the age of eighty   Age specific incidence of Alzheimer s Disease in a community populationThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC674		Several neurodegenerative diseases most prominent among them Alzheimers Dementia and Parkinsonism are extremely rare in individuals under the age of about sixty but the incidence rises sharply above that age reaching   at the age of eighty   Rates of dementia in three ethnoracial groupsThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC675		There have been many hypotheses proposed relating the aggregation of a protein or peptide associated with a particular disease to the ensuing neuronal damage and death     including loss of essential native protein function and toxicity of oligomers or large aggregatesThe relationship between amyloid structure and toxicityThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC676		These conditions are met in a wide variety of simulations reflecting broad variation in initial rates of polymer growth polymer geometry and size and postulated temporal gradients of volume occupancy by an inert crowderThe model for fibrillation presented here does not take into account the potential fragmentation of growing fibrils    A model of amyloid s role in disease based upon fibril fractureThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC677		Scaled particle theory     then yields the approximate expressionln   s   ln      A   z   A   z    A   z   whereA    R    R    R a A    R    R   b A    R   c z      and R   r s r c Scaled particle theory of fluid mixturesThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC678		We then define the effective solubility constant     K s    c s   K   s   s For transitionstate rate limited ie slow association reactions crowding affects primarily the association rate constant     so we may writeln k a k   a    ln K s K   s   ln   s where k   a denotes the value of the association rate constant in dilute ideal solutionThe effect of volume occupancy upon the thermodynamic activity of proteins some biochemical consequencesThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC679		The models to be summarized below are based upon highly simplified hard particle representations of molecular size and shape which have been found useful for semiquantitative estimation of the effect of crowding upon the free energies equilibrium and rateconstants of reactions in crowded solutions   Macromolecular crowding qualitative and semiquantitative successes quantitative challengesThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC680		At the same time gerontological studies have revealed a gradual reduction in the water content of aging tissue including brain tissue    which is equivalent to an increase in the total macromolecular concentration in the aqueous compartments of these tissuesProtein and water contents of aging brainThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC681		More recently studies carried out in several laboratories    revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregatesElongation of actin filaments is a diffusion limited reaction at the barbed end and is accelerated by inert macromoleculesThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC682		More recently studies carried out in several laboratories    revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregatesAcceleration of fibrin gel formation by unrelated proteinsThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC683		More recently studies carried out in several laboratories    revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregatesOn interaction of solute molecules with porous networksThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC684		However it is a common experience that proteins in purified solutions left at room temperature for extended periods will begin to precipitate and that addition of small amounts of destabilizing agents can significantly accelerate the loss of function or formation of various types of aggregatesIt was shown long ago that the addition of a moderately high concentration of functionally unrelated polymers or proteins can significantly reduce the solubility of a variety of trace proteins   and quantitative models based upon the concept of excluded volume were shown to account semiquantitatively for the observed dependence of solubility on the concentration of added polymer or protein were introduced   The interaction between polysaccharides and other macromolecules   The osmotic pressure of mixtures of serum albumin and hyaluronic acidThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	0
CC685		However it is a common experience that proteins in purified solutions left at room temperature for extended periods will begin to precipitate and that addition of small amounts of destabilizing agents can significantly accelerate the loss of function or formation of various types of aggregatesIt was shown long ago that the addition of a moderately high concentration of functionally unrelated polymers or proteins can significantly reduce the solubility of a variety of trace proteins   and quantitative models based upon the concept of excluded volume were shown to account semiquantitatively for the observed dependence of solubility on the concentration of added polymer or protein were introduced   Mechanism of precipitation of proteins by polyethylene glycolsThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC686		However it is a common experience that proteins in purified solutions left at room temperature for extended periods will begin to precipitate and that addition of small amounts of destabilizing agents can significantly accelerate the loss of function or formation of various types of aggregatesIt was shown long ago that the addition of a moderately high concentration of functionally unrelated polymers or proteins can significantly reduce the solubility of a variety of trace proteins    and quantitative models based upon the concept of excluded volume were shown to account semiquantitatively for the observed dependence of solubility on the concentration of added polymer or protein were introduced The interaction between polysaccharides and other macromolecules The solubility of proteins in the presence of dextranThe effect of timedependent macromolecular crowding on the kinetics of protein aggregation : a simple model for the onset of agerelated neurodegenerative disease	1
CC687		Similarly in the domain of business studies have found that CEOs who possess certain facial features command higher salaries and are hired by more successful companies Graham Harvey amp Puri Harms Han amp Chen Livingston amp Pearce Pfann Biddle Hamermesh amp Bosman Rule amp Ambady    Ormiston amp Haselhuhn A face only an investor could love CEOs facial structure predicts their firms financial performanceFACES OF LEADERSHIP The Many Distinctive Faces of Leadership : Inferring Leadership Domain from Facial Appearance	0
CC688		Yet the human mind often relies on superficial cues to form judgments or make decisions and the choice of which leader to select is no exception : A large and growing literature shows that facial appearances predict success in reaching prestigious leadership positions Antonakis amp Jacquart    amp Todorov aElected in   milliseconds Appearance based trait inferences and votingFACES OF LEADERSHIP The Many Distinctive Faces of Leadership : Inferring Leadership Domain from Facial Appearance	1
CC689		Nevertheless evidence suggests that in constrast to pharmacological interventions which are characterised by a relatively high relapse risk at   months of maintenance treatment   the effect of psychological interventions is wellmaintained in the longterm after end of treatment   Intensive group cognitive therapy and individual cognitive therapy for social phobia sustained improvement at   year follow upThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC690		Recently individually delivered psychological therapies were demonstrated to be more effective than drugs and selfhelp for adults with social anxiety disorder   Psychological and pharmacological interventions for social anxiety disorder in adults a systematic review and network metaanalysisThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC691		Drug acquisition costs and the GP unit cost were taken from national sources   Unit costs of health social care   Canterbury Personal and Social Services Research UnitThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC692		They also incur considerable healthcare costs especially relating to the use of primary care services experience high levels of productivity losses and receive higher social benefits compared with people in the general population   The economic consequences of social phobiaThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC693		Active drug intervention costs including   GP visits ranged from   citalopram to   pregabalin   Table Psychological intervention costs were calculated by combining therapists time as described in the relevant source RCTs with respective national unit costs   Unit costs of health social care   Canterbury Personal and Social Services Research UnitThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC694		The firstyear probability of relapse after recovery with a drug was estimated using pooled data from   placebocontrolled pharmacological RCTs on relapse prevention in adults with social anxiety disorder    identified by a systematic literature search this probability was estimated to be higher that the pooled risk of relapse during maintenance treatment in RCT active drug arms but lower than the pooled risk of relapse of responders to initial drug treatment who were subsequently randomised to placebo thus not receiving maintenance treatment for simplicity and due to lack of more suitable data the first year probability of relapse for drugs was assumed to equal the midpoint of the two pooled risksSertraline treatment of generalized social phobia a   week double blind placebo controlled studyThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC695		The yearly cycles were considered appropriate and consistent with the slow chronic course of social anxiety disorder and the low rates of clinical changes in terms of recovery and relapse characterising the disorder    and were selected for convenience in terms of applying annual discounting of costs and benefitsThe time horizon of the analysis was the   weeks of initial treatment plus   years posttreatment comprising   year in the decisiontree and   yearly cycles in the Markov modelInfluence of psychiatric comorbidity on recovery and recurrence in generalized anxiety disorder social phobia and panic disorder a   year prospective studyThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC696		Comparison with other published studies in the field Published economic analyses have explored the costeffectiveness of a very limited range of interventions for social anxiety disorder and concluded that escitalopram   group CBT    and computerbased selfhelp    are costeffective optionsClinical effectiveness and cost effectiveness of Internet vs group based cognitive behavior therapy for social anxiety disorder   year follow up of a randomized trialThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC697		Comparison with other published studies in the field Published economic analyses have explored the costeffectiveness of a very limited range of interventions for social anxiety disorder and concluded that escitalopram   group CBT    and computerbased selfhelp    are costeffective optionsCost effectiveness of Internet based cognitive behavior therapy vs cognitive behavioral group therapy for social anxiety disorder results from a randomized controlled trialThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC698		Comparison with other published studies in the field Published economic analyses have explored the costeffectiveness of a very limited range of interventions for social anxiety disorder and concluded that escitalopram   group CBT    and computerbased selfhelp   are costeffective optionsCognitive Behavioral and Pharmacological Treatment for Social Phobia A Meta AnalysisThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC699		Comparison with other published studies in the field Published economic analyses have explored the costeffectiveness of a very limited range of interventions for social anxiety disorder and concluded that escitalopram    group CBT   and computerbased selfhelp   are costeffective optionsAnalysis of health related quality of life and costs based on a randomised clinical trial of escitalopram for relapse prevention in patients with generalised social anxiety disorderThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC700		The firstyear probability of relapse after recovery with a drug was estimated using pooled data from   placebocontrolled pharmacological RCTs on relapse prevention in adults with social anxiety disorder    identified by a systematic literature search this probability was estimated to be higher that the pooled risk of relapse during maintenance treatment in RCT active drug arms but lower than the pooled risk of relapse of responders to initial drug treatment who were subsequently randomised to placebo thus not receiving maintenance treatment for simplicity and due to lack of more suitable data the first year probability of relapse for drugs was assumed to equal the midpoint of the two pooled risksEfficacy of pregabalin in preventing relapse in patients with generalized social anxiety disorder results of a double blind placebo controlled   week studyThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC701		The firstyear probability of relapse after recovery with a drug was estimated using pooled data from   placebocontrolled pharmacological RCTs on relapse prevention in adults with social anxiety disorder    identified by a systematic literature search this probability was estimated to be higher that the pooled risk of relapse during maintenance treatment in RCT active drug arms but lower than the pooled risk of relapse of responders to initial drug treatment who were subsequently randomised to placebo thus not receiving maintenance treatment for simplicity and due to lack of more suitable data the first year probability of relapse for drugs was assumed to equal the midpoint of the two pooled risksA   week randomized double blind placebo controlled study of escitalopram for the prevention of generalized social anxiety disorderThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC702		The firstyear probability of relapse after recovery with a drug was estimated using pooled data from   placebocontrolled pharmacological RCTs on relapse prevention in adults with social anxiety disorder    identified by a systematic literature search this probability was estimated to be higher that the pooled risk of relapse during maintenance treatment in RCT active drug arms but lower than the pooled risk of relapse of responders to initial drug treatment who were subsequently randomised to placebo thus not receiving maintenance treatment for simplicity and due to lack of more suitable data the first year probability of relapse for drugs was assumed to equal the midpoint of the two pooled risksEfficacy of paroxetine for relapse prevention in social anxiety disorder a   week studyThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC703		The firstyear probability of relapse after recovery with a drug was estimated using pooled data from   placebocontrolled pharmacological RCTs on relapse prevention in adults with social anxiety disorder    identified by a systematic literature search this probability was estimated to be higher that the pooled risk of relapse during maintenance treatment in RCT active drug arms but lower than the pooled risk of relapse of responders to initial drug treatment who were subsequently randomised to placebo thus not receiving maintenance treatment for simplicity and due to lack of more suitable data the first year probability of relapse for drugs was assumed to equal the midpoint of the two pooled risksResponse to paroxetine is maintained during continued treatment in patients with social anxiety disorderThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC704		Comparison with other published studies in the field Published economic analyses have explored the costeffectiveness of a very limited range of interventions for social anxiety disorder and concluded that escitalopram   group CBT   and computerbased selfhelp    are costeffective optionsShyness programme longer term benefits cost effectiveness and acceptabilityThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC705		It has been shown that as the number of social fears increases so does health service utilisation   Social phobia and number of social fears and their association with comorbidity health related quality of life and help seeking a populationbased studyThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC706		They also incur considerable healthcare costs especially relating to the use of primary care services experience high levels of productivity losses and receive higher social benefits compared with people in the general population   The costs of social anxiety disorder the role of symptom severity and comorbiditiesThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC707		People with social anxiety disorder have difficulty forming and retaining personal and social relationships   have higher risk of leaving school early and obtaining poorer qualifications   experience impairment in their daily functioning including workschool performance and social life    and report an important reduction in their quality of life compared with people without the disorder Functional impairment in social anxiety disorderThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC708		People with social anxiety disorder have difficulty forming and retaining personal and social relationships   have higher risk of leaving school early and obtaining poorer qualifications   experience impairment in their daily functioning including workschool performance and social life   and report an important reduction in their quality of life compared with people without the disorder   Disability and quality of life in social phobia epidemiologic findingsThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC709		They also incur considerable healthcare costs especially relating to the use of primary care services experience high levels of productivity losses and receive higher social benefits compared with people in the general population   Economic costs of social phobia A population based studyThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC710		Moreover the mean probabilities of relapse for drugs and psychological interventions estimated for the economic model   versus   respectively are similar to relapse rates reported in trials of these types of therapies for social anxiety disorder very close to respective relapse rates reported for people with obsessive compulsive disorder   versus   respectively   and broadly consistent with respective figures reported for panic disorder   versus   respectively   A comparison of cognitive therapy applied relaxation and imipramine in the treatment of panic disorderThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC711		Moreover the mean probabilities of relapse for drugs and psychological interventions estimated for the economic model   versus   respectively are similar to relapse rates reported in trials of these types of therapies for social anxiety disorder very close to respective relapse rates reported for people with obsessive compulsive disorder   versus   respectively    and broadly consistent with respective figures reported for panic disorder   versus   respectively Obsessive compulsive disorder an overviewThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC712		Nevertheless evidence suggests that in constrast to pharmacological interventions which are characterised by a relatively high relapse risk at   months of maintenance treatment   the effect of psychological interventions is wellmaintained in the longterm after end of treatment   Exposure therapy and sertraline in social phobia I year follow up of a randomised controlled trialThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC713		People with social anxiety disorder have difficulty forming and retaining personal and social relationships   have higher risk of leaving school early and obtaining poorer qualifications    experience impairment in their daily functioning including workschool performance and social life   and report an important reduction in their quality of life compared with people without the disorder The impact of anxiety disorders on educational achievementThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC714		This methodology enabled us to consider information from both direct and indirect comparisons between interventions and allowed simultaneous inference on all treatment options examined in trial pairwise comparisons while preserving randomisation   Combination of direct and indirect evidence in mixed treatment comparisonsThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC715		  use an alternative set of utility scores based on EQD data   derived from a communitybased mental health European survey   Disability and quality of life impact of mental disorders in Europe results from the European Study of the Epidemiology of Mental Disorders ESEMeD projectThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC716		This ensured that the full posterior distribution of the relative treatment effects was used to estimate the absolute probabilities of recovery for each treatment   Evidence Synthesis for Decision Making   The Baseline Natural History ModelThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC717		This method of presenting uncertainty has advantages over confidence interval estimation for incremental costeffectiveness ratios in particular in comparisons of multiple competing interventions and presents uncertainty in a format that is more relevant to decision making    Representing uncertainty the role of cost effectiveness acceptability curvesThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC718		Handling uncertaintyTo account for the uncertainty around the input parameter point estimates a probabilistic analysis was undertaken in which input parameters were assigned probabilistic distributions    Decision Modelling for Health Economic EvaluationThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC719		Annual health and personal social service costs associated with social anxiety disorder were taken from a published analysis   of service use data obtained from a British Psychiatric Morbidity Survey conducted in    OPCS surveys of psychiatric morbidity in great britain report   physical complaints service use and treatment of adults with psychiatric disorders London Office for National StatisticsThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC720		  use of an alternative set of utility scores based on EQD data    derived from a communitybased mental health European survey Computerised cognitive behaviour therapy for depression and anxiety update a systematic review and economic evaluationThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC721		IntroductionSocial anxiety disorder is one of the most persistent and common anxiety disorders with a lifetime prevalence estimated to range between   and   in Europe   Size and burden of social phobia in EuropeThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC722		The presence of comorbid psychiatric disorders increases usage of health services and productivity losses Several studies have assessed the clinical effectiveness of psychological and pharmacological treatments for social anxiety disorder   Optimal treatment of social phobia systematic review and meta analysisThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC723		People with social anxiety disorder have difficulty forming and retaining personal and social relationships    have higher risk of leaving school early and obtaining poorer qualifications   experience impairment in their daily functioning including workschool performance and social life   and report an important reduction in their quality of life compared with people without the disorder Psychiatric disorders and dissatisfaction with social relationships does type of relationship matter The Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC724		Efficacy data were derived from a systematic literature review and NMA of randomised controlled trials RCTs of interventions for adults with social anxiety disorder   the NMA based on a random effects model    was conducted within a Bayesian framework using Markov Chain Monte Carlo simulation techniques implemented in WinBUGS   Evidence synthesis for decision making   a generalized linear modeling framework for pairwise and network meta analysis of randomized controlled trialsThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC725		Efficacy data were derived from a systematic literature review and NMA of randomised controlled trials RCTs of interventions for adults with social anxiety disorder   the NMA based on a random effects model   was conducted within a Bayesian framework using Markov Chain Monte Carlo simulation techniques implemented in WinBUGS    WinBUGS A Bayesian modelling framework Concepts structure and extensibilityThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC726		Efficacy data were derived from a systematic literature review and NMA of randomised controlled trials RCTs of interventions for adults with social anxiety disorder   the NMA based on a random effects model   was conducted within a Bayesian framework using Markov Chain Monte Carlo simulation techniques implemented in WinBUGS    WinBUGS user manual version    Cambridge MRC Biostatistics UnitThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC727		The logodds ratio of recovery was transformed into a notional SMD for recovery using the formula LOR Recovery    p ffi ffi   p SMD   A simple method for converting an odds ratio to effect size for use in meta analysisThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC728		Several studies have assessed the clinical effectiveness of psychological and pharmacological treatments for social anxiety disorder   Meta analysis of randomized controlled comparisons of psychopharmacological and psychological treatments for anxiety disordersThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC729		Several studies have assessed the clinical effectiveness of psychological and pharmacological treatments for social anxiety disorder   Psychological treatment of social anxiety disorder a meta analysisThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC730		Several studies have assessed the clinical effectiveness of psychological and pharmacological treatments for social anxiety disorder   Pharmacotherapy for social anxiety disorder a systematic reviewThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC731		This methodology enabled us to consider information from both direct and indirect comparisons between interventions and allowed simultaneous inference on all treatment options examined in trial pairwise comparisons while preserving randomisation   Simultaneous comparison of multiple treatments combining direct and indirect evidenceThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC732		The latter was estimated from data derived from a small observational month followup study    of responders in an RCT of phenelzine versus group CBT for social anxiety disorder   and was applied to all psychological interventions due to lack of interventionspecific relapse dataCognitive behavioral group therapy versus phenelzine in social phobia long term outcomeThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC733		The latter was estimated from data derived from a small observational month followup study   of responders in an RCT of phenelzine versus group CBT for social anxiety disorder    and was applied to all psychological interventions due to lack of interventionspecific relapse dataCognitive behavioral group therapy vs phenelzine therapy for social phobia   week outcomeThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC734		Following a systematic literature search of utility data for social anxiety disorder the economic model was populated with utility scores obtained from a Finish national health survey    that reported EQD utility scores estimated using the UK Time TradeOff Tarrif   for people with social anxiety disorder and people with no mental disorder over the last   monthsImpact of psychiatric disorders on health related quality of life general population surveyThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC735		Following a systematic literature search of utility data for social anxiety disorder the economic model was populated with utility scores obtained from a Finish national health survey   that reported EQD utility scores estimated using the UK Time TradeOff Tarrif    for people with social anxiety disorder and people with no mental disorder over the last   monthsModeling valuations for EuroQol health statesThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
CC736		The month prevalence of psychiatric disorders in survey participants was assesed using the Munich version of the Composite International Diagnostic Interview MCIDI   Test retest reliability of the computerized DSM IV version of the Munich Composite International Diagnostic Interview M CIDI The Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	0
CC737		Details on the rationale for the selection of appropriate interventions for consideration in the economic analysis are reported in the NICE full guideline report   Anxiety Disorder recognition assessment and treatment of social anxiety disorder Commissioned by the National Institute for Health and Care ExcellenceThe Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder : A ModelBased Economic Analysis	1
